player,player_id,team,team_id,data_country,data_season,minutesPlayed,appearances,matchesStarted,rating,goals,assists,goalsAssistsSum,expectedGoals,expectedAssists,accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards
Soner Aydoğdu,69351,Samsunspor,3053,turkey,2425,685,29,5,6.99,8,1,9,3.25,0.66,16,5,21.74,78,19,63.33,140,111,246,84.25,6,25.0,18,0,0,0,42,2,4,4,0,13,24,0,0,3,5,35,0,0,10,1,36.36,0,7,6,1,5,3,,22,56.41,0,0,0,46,3,12,8,3,,0,0,0,0,0.0,0,0,0,1,77,9,0,0,0,0,0,0,0,0,0,85.63,100.0,1,10,12,7,11,2,100.0,0,15,9,60.0,12,23,2,23,28,44.44,30,191,124,292,167.8,22,3,407,6,1,0
Jure Balkovec,171625,Alanyaspor,6362,turkey,2425,1737,25,20,6.99,1,2,3,1.72,2.88,117,36,28.35,139,115,54.5,334,445,743,79.3,23,58.97,16,0,0,0,67,6,1,7,6,51,24,0,0,3,14,52,0,1,14,0,4.76,3,29,25,4,1,0,,45,55.56,0,0,0,194,19,26,1,0,,0,0,1,0,100.0,0,1,0,0,330,2,0,0,0,0,0,0,0,0,0,1737.0,0.0,8,3,18,7,7,5,50.0,0,24,12,50.0,26,203,10,127,68,56.67,211,564,500,937,167.8,21,0,1389,16,5,0
Tolga Ciğerci,120298,Sivasspor,3076,turkey,2425,885,12,10,6.99,0,1,1,0.27,1.38,65,15,32.61,82,73,64.04,232,319,536,86.87,9,69.23,4,0,0,0,66,2,0,1,1,32,12,0,0,9,7,30,1,1,6,0,0.0,0,17,11,6,0,0,,30,53.57,0,0,0,81,8,17,0,0,,0,0,0,1,0.0,0,0,0,0,136,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,3,4,1,7,63.64,0,18,7,38.89,17,103,11,46,39,56.52,114,323,340,617,83.9,6,1,796,5,2,0
David Okereke,831290,Gaziantep FK,5138,turkey,2425,2076,29,24,6.99,8,3,11,10.1,1.94,9,1,9.09,133,15,60.0,222,116,337,71.55,51,44.74,63,0,0,0,70,5,10,7,0,30,29,0,0,24,9,137,0,0,20,0,13.33,0,31,28,3,7,1,,55,42.64,0,0,3,134,4,20,2,10,,0,0,0,0,0.0,0,0,0,0,258,17,0,0,6,0,0,0,0,0,0,259.5,0.0,0,47,13,28,25,21,45.65,0,14,11,78.57,20,21,46,11,106,43.62,25,343,139,471,202.7,60,0,812,20,4,0
Cenk Şen,957359,Bodrum FK,202390,turkey,2425,2518,32,29,6.99,1,0,1,0.25,1.65,31,13,23.21,155,37,31.9,302,329,618,77.64,26,41.94,36,0,0,0,127,4,1,1,11,105,32,0,0,11,24,102,0,2,18,0,25.0,0,30,25,5,0,1,,114,63.33,0,0,0,178,52,23,1,2,,0,0,0,0,0.0,0,0,0,0,334,3,0,0,0,0,0,0,0,0,0,2518.0,0.0,0,2,2,2,1,22,56.41,0,49,28,57.14,23,62,39,56,140,57.85,116,459,393,796,223.6,4,3,1520,43,3,0
Jayden Oosterwolde,1048324,Fenerbahçe,3052,turkey,2425,706,8,8,6.99,0,0,0,0.5,0.59,10,6,60.0,38,15,41.67,96,145,235,82.46,15,53.57,13,0,0,0,41,2,1,0,5,22,8,0,0,2,3,34,0,0,15,0,0.0,0,6,6,0,0,0,,20,48.78,0,0,0,50,8,5,0,0,,0,0,0,0,0.0,0,0,0,0,82,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,2,5,71.43,0,9,3,33.33,5,23,7,10,35,50.72,36,134,161,285,55.9,2,0,420,7,3,0
Taha Altıkardeş,1101279,Göztepe,3054,turkey,2425,1419,23,15,6.99,2,1,3,1.34,0.8,26,6,25.0,92,42,40.0,204,197,395,73.28,45,65.22,24,0,0,0,69,2,0,1,3,80,22,0,0,2,9,52,0,0,16,0,15.38,0,21,18,3,2,0,,25,47.17,1,0,0,144,27,7,0,0,,0,0,0,0,0.0,0,0,0,0,183,4,0,0,1,0,0,0,0,0,0,709.5,0.0,0,9,4,6,6,4,66.67,0,17,10,58.82,7,68,6,24,70,57.38,105,333,230,539,153.7,13,2,790,5,3,0
İrfan Can Eğribayat,594618,Fenerbahçe,3052,turkey,2425,1170,13,13,6.98,0,0,0,,0.01,38,0,0.0,4,87,49.15,42,201,243,72.54,3,100.0,0,0,0,0,119,0,0,0,4,8,13,0,0,0,0,0,0,1,0,0,0.0,70,12,10,2,0,0,0.88,4,100.0,0,12,0,92,1,0,0,0,,0,0,0,0,0.0,2,0,1,0,94,0,2,0,0,7,9,22,31,0,4,0.0,0.0,0,0,0,0,0,1,100.0,7,0,0,0.0,0,52,1,0,7,100.0,177,103,232,335,90.8,0,0,461,3,0,0
Emirhan Topçu,895009,Beşiktaş JK,3050,turkey,2425,1829,28,20,6.98,1,0,1,0.61,0.75,53,2,16.67,70,61,38.85,269,650,917,83.36,48,55.81,38,0,0,0,76,1,1,3,6,131,26,0,0,1,13,73,0,4,20,0,12.5,12,21,19,2,1,0,,55,61.11,1,0,0,183,28,1,0,2,,0,0,0,0,0.0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,1829.0,0.0,0,7,1,2,3,8,80.0,0,33,17,51.52,1,114,10,12,103,58.52,157,409,703,1100,181.5,8,2,1441,15,7,0
Bilal Bayazit,825850,Kayserispor,3072,turkey,2425,2250,25,25,6.98,0,0,0,,0.03,73,0,0.0,19,184,40.44,92,384,476,63.64,9,90.0,1,0,0,0,194,0,0,0,9,20,25,1,0,0,0,2,2,1,1,0,0.0,147,32,29,3,0,0,6.27,9,90.0,0,15,0,272,1,0,0,0,,0,0,0,1,0.0,5,0,0,0,279,0,7,0,0,11,45,25,70,0,21,0.0,0.0,0,0,0,0,0,1,100.0,10,2,0,0.0,0,117,1,0,18,90.0,455,309,439,748,174.5,0,1,989,7,4,0
Prince Ampem,923888,Eyüpspor,7040,turkey,2425,2161,29,25,6.98,4,0,4,3.28,1.39,12,4,18.18,221,25,69.44,392,201,589,84.99,15,24.59,46,0,0,0,134,2,1,10,3,16,29,0,0,34,18,153,0,1,19,0,12.5,0,32,31,1,4,0,,128,54.47,0,0,1,104,18,22,2,4,,0,0,0,0,0.0,0,0,0,1,266,22,0,0,2,0,0,0,0,0,0,540.25,0.0,0,18,14,12,10,55,57.29,0,26,16,61.54,22,18,96,22,143,48.31,36,494,221,693,202.4,32,0,1141,47,6,0
Chandrel Massanga,1083138,Hatayspor,3091,turkey,2425,1841,23,20,6.98,1,0,1,0.94,2.03,71,2,22.22,154,89,53.94,365,445,808,79.29,35,55.56,28,0,0,0,117,3,2,4,3,75,23,0,0,14,13,75,1,2,15,0,4.35,0,42,40,2,0,1,,69,59.48,0,0,1,211,24,20,0,2,,0,0,0,0,0.0,0,0,0,0,277,4,0,0,1,0,0,0,0,0,0,1841.0,0.0,2,4,19,13,6,14,70.0,0,30,17,56.67,20,133,20,9,104,58.1,165,530,498,1019,160.5,23,0,1328,26,5,0
Mutassim Al-Musrati,868958,Beşiktaş JK,3050,turkey,2425,1177,16,13,6.98,1,0,1,0.97,0.92,42,1,33.33,141,57,62.64,369,339,707,85.28,23,47.92,25,0,0,0,77,2,1,3,3,19,16,0,0,9,20,72,0,0,19,0,9.09,0,12,12,0,1,0,,35,42.68,1,0,0,122,20,11,0,0,,0,0,0,0,0.0,0,0,0,0,149,2,0,0,0,0,0,0,0,0,0,1177.0,0.0,1,8,3,4,4,3,100.0,0,26,19,73.08,11,68,3,3,58,44.62,91,464,368,829,111.6,11,0,985,6,4,0
Salih Malkoçoğlu,1499364,Trabzonspor,3051,turkey,2425,279,5,3,6.98,0,0,0,0.68,0.02,1,0,0.0,7,6,50.0,53,140,193,91.9,11,57.89,8,0,0,0,6,0,1,0,1,13,4,0,0,0,1,11,0,0,3,0,0.0,0,3,3,0,0,0,,4,57.14,0,0,0,17,6,0,0,0,,0,0,0,0,0.0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,0,4,0,1,100.0,0,1,0,0.0,0,9,1,0,15,57.69,12,67,143,210,27.9,4,0,251,2,0,0
Olivier Kemen,280447,Başakşehir FK,3086,turkey,2425,2487,33,27,6.97,2,8,10,2.77,3.82,24,17,24.64,186,37,46.25,343,256,582,74.33,34,50.75,33,0,0,0,106,10,5,4,3,19,33,0,0,26,17,138,0,1,48,0,8.33,0,41,38,3,2,0,,117,52.7,0,0,1,201,13,41,0,8,,0,1,0,0,0.0,0,0,0,1,367,7,0,0,2,0,0,0,0,0,0,1243.5,0.0,0,19,5,14,6,30,61.22,0,34,26,76.47,40,54,49,69,151,52.25,80,541,311,783,230.1,24,2,1253,55,6,0
Okay Yokuşlu,97967,Trabzonspor,3051,turkey,2425,1658,23,20,6.97,1,1,2,1.4,0.67,40,1,50.0,103,57,66.28,352,563,914,87.88,41,67.21,20,0,0,0,114,0,3,4,2,58,22,0,0,15,9,77,0,1,27,0,7.69,2,31,27,4,1,0,,80,58.39,1,0,1,126,27,8,0,2,,0,0,0,0,0.0,0,0,0,1,161,6,0,0,0,0,0,0,0,0,0,1658.0,0.0,0,10,3,6,3,17,70.83,0,41,23,56.1,8,63,24,2,121,61.11,86,429,613,1040,153.4,13,1,1298,24,6,0
Kubilay Kanatsızkuş,828953,Göztepe,3054,turkey,2425,843,18,10,6.97,4,1,5,4.52,0.85,0,1,12.5,47,0,0.0,64,19,82,59.42,38,55.88,30,0,0,0,19,3,5,4,1,7,17,0,0,15,5,74,0,0,18,0,16.0,0,14,12,2,4,0,,20,31.25,2,0,3,56,3,17,2,4,,0,0,0,0,0.0,0,0,0,0,118,8,0,0,0,0,0,0,0,0,0,210.75,0.0,0,23,2,8,13,2,18.18,0,9,7,77.78,17,0,11,8,58,43.94,0,122,24,138,118.5,25,0,290,9,3,0
Stefan Savić,76265,Trabzonspor,3051,turkey,2425,841,13,11,6.97,0,0,0,0.1,0.09,29,0,0.0,40,39,55.71,168,365,533,90.19,22,70.97,9,0,0,0,38,0,0,2,4,50,12,0,0,2,4,25,0,0,10,0,0.0,5,8,7,1,0,0,,14,46.67,0,0,0,58,18,1,0,0,,0,0,0,0,0.0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,2,1,1,0,1,100.0,0,10,4,40.0,1,45,1,1,36,59.02,70,209,383,591,83.6,3,1,711,3,3,0
Nuno Lima,1133301,Alanyaspor,6362,turkey,2425,2556,32,28,6.97,2,0,2,1.5,0.24,59,1,50.0,102,80,43.72,368,951,1318,87.23,64,50.39,63,0,0,0,80,0,0,3,7,159,32,0,0,3,9,99,0,4,26,0,13.33,4,36,32,4,2,0,,55,60.44,1,0,0,193,21,4,0,0,,0,0,0,1,0.0,0,0,0,0,212,0,0,0,1,0,0,0,0,0,0,1278.0,0.0,0,14,1,8,4,2,100.0,0,40,22,55.0,4,113,2,2,119,54.59,183,509,1004,1511,222.9,15,2,1859,14,12,0
Efkan Bekiroğlu,800458,Sivasspor,3076,turkey,2425,1072,14,13,6.96,2,3,5,1.99,1.58,25,8,28.57,105,34,77.27,220,156,368,86.79,3,42.86,4,0,0,0,35,5,2,8,0,5,14,0,0,11,8,39,0,1,5,0,8.33,0,23,18,5,0,2,,25,41.67,0,0,0,56,1,13,0,1,,0,1,0,0,0.0,0,0,0,0,116,4,0,0,2,0,0,0,0,0,0,536.0,0.0,8,3,21,10,6,7,38.89,0,6,6,100.0,12,38,18,28,28,41.79,44,287,165,424,97.5,24,1,568,12,1,0
Koray Günter,138165,Göztepe,3054,turkey,2425,1752,25,21,6.96,2,0,2,1.39,2.13,41,2,66.67,95,60,44.78,276,240,514,74.82,65,65.66,34,0,0,0,75,4,2,6,3,89,22,0,0,1,12,71,0,1,26,0,11.11,0,26,23,3,1,1,,33,47.14,1,0,0,173,39,15,0,0,,0,0,0,0,0.0,0,0,0,0,188,1,0,1,1,0,0,0,0,0,0,876.0,0.0,0,17,1,7,5,6,85.71,0,17,12,70.59,15,80,7,3,98,57.99,134,406,284,687,153.2,18,0,936,13,3,1
Çağlar Söyüncü,758608,Fenerbahçe,3052,turkey,2425,1600,25,19,6.96,1,1,2,1.43,0.33,17,0,0.0,60,30,37.97,223,471,694,85.15,65,59.63,44,0,0,0,61,1,2,0,4,83,24,0,0,1,6,72,0,1,20,0,9.09,13,19,17,2,1,0,,56,66.67,1,0,0,121,27,1,0,1,,0,0,0,1,0.0,0,0,0,0,136,2,0,0,0,0,0,0,0,0,0,1600.0,0.0,0,11,0,7,4,1,33.33,0,39,26,66.67,1,49,3,3,121,62.69,79,310,508,815,167.1,11,1,1049,18,5,0
İsmail Yüksek,952600,Fenerbahçe,3052,turkey,2425,1011,20,13,6.96,0,1,1,0.44,0.6,22,1,100.0,111,21,56.76,245,217,461,83.97,22,61.11,14,0,0,0,71,2,0,0,4,18,18,0,0,7,13,60,0,2,21,0,0.0,0,9,8,1,0,0,,60,56.6,0,0,0,88,14,10,0,0,,0,0,0,0,0.0,0,0,0,0,116,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,4,6,1,9,64.29,0,40,28,70.0,10,36,14,1,82,57.75,37,301,249,549,125.3,7,0,718,12,6,0
Eren Elmalı,981483,Galatasaray,3061,turkey,2425,2389,31,27,6.96,0,1,1,0.54,2.6,30,8,16.0,223,36,48.0,473,378,843,84.89,37,61.67,23,0,0,0,108,1,0,5,7,68,31,0,0,17,14,78,0,1,13,0,0.0,0,27,24,3,0,0,,91,62.33,0,0,1,150,22,26,0,2,,0,0,0,0,0.0,0,0,0,0,276,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4,7,4,2,15,50.0,0,51,35,68.63,26,50,30,50,128,62.14,75,627,416,993,215.7,11,1,1565,25,6,0
Mortadha Ben Ouanes,919225,Kasımpaşa,6063,turkey,2425,2530,32,29,6.96,5,4,9,4.65,4.41,25,15,21.13,272,19,26.76,474,336,795,78.71,32,35.96,57,0,0,0,132,9,1,8,4,36,32,0,0,16,16,148,0,0,44,0,16.67,0,52,44,8,5,0,,101,52.6,1,0,0,215,27,34,4,11,,0,0,0,0,0.0,0,0,0,0,383,14,0,0,0,0,0,0,0,0,0,506.0,0.0,0,25,5,16,6,15,35.71,0,46,27,58.7,34,54,42,71,133,47.33,71,695,386,1010,222.6,30,0,1564,40,10,0
Sokratis Dioudis,173933,Gaziantep FK,5138,turkey,2425,1659,20,18,6.96,0,0,0,,0.02,33,0,0.0,9,118,38.82,64,267,331,63.65,4,100.0,0,0,0,0,151,0,0,0,3,11,20,0,0,0,0,3,1,1,3,0,0.0,136,27,25,2,0,0,0.65,3,50.0,0,17,0,189,0,0,0,0,,0,0,0,3,0.0,4,0,1,0,193,0,5,0,0,10,36,18,55,2,15,0.0,0.0,0,0,0,0,0,1,100.0,10,0,0,0.0,0,57,1,0,7,70.0,304,211,309,520,139.1,0,1,693,2,1,0
Cher Ndour,1114422,Beşiktaş JK,3050,turkey,2425,674,12,6,6.95,1,2,3,0.98,0.6,21,0,0.0,93,27,51.92,192,170,362,82.09,11,55.0,9,0,0,0,43,1,1,3,2,11,12,0,0,13,6,48,0,1,12,0,20.0,0,8,8,0,1,0,,36,48.0,1,0,0,79,8,6,0,0,,0,0,0,0,0.0,0,0,0,0,110,6,0,0,0,0,0,0,0,0,0,674.0,0.0,0,3,2,0,2,12,60.0,0,22,14,63.64,6,38,20,0,47,49.47,52,251,190,441,83.4,5,0,565,2,0,0
Fidan Aliti,385296,Alanyaspor,6362,turkey,2425,3046,34,34,6.95,1,0,1,1.31,1.51,72,5,45.45,140,108,45.19,440,983,1418,85.32,61,52.59,55,0,0,0,104,0,2,7,7,149,34,0,0,5,17,128,0,0,52,1,5.0,6,45,39,6,0,1,,107,59.44,0,0,0,244,45,13,1,1,,1,0,0,0,0.0,0,0,0,0,278,1,0,0,0,0,0,0,0,0,0,3046.0,50.0,2,14,6,10,3,2,66.67,0,62,49,79.03,13,155,3,11,168,56.76,239,614,1059,1662,236.3,20,1,2108,46,9,0
Omar Colley,238408,Beşiktaş JK,3050,turkey,2425,180,2,2,6.95,0,0,0,,0.01,1,0,0.0,5,4,44.44,17,46,63,87.5,4,44.44,5,0,0,0,2,0,0,0,1,6,2,0,0,0,0,9,0,0,4,0,0.0,0,2,2,0,0,0,,5,55.56,0,0,0,9,1,0,0,0,,0,0,0,0,0.0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,5,4,80.0,0,1,0,0,9,50.0,9,23,49,72,13.9,0,0,90,0,1,0
Muhammed Gümüşkaya,929649,Gaziantep FK,5138,turkey,2425,41,3,0,6.95,0,0,0,0.2,0.17,1,1,100.0,2,3,75.0,5,7,11,78.57,0,0.0,0,0,0,0,2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,3,100.0,0,0,0,3,0,3,0,0,,0,0,0,0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,3,0,1,0,1,100.0,0,1,1,100.0,3,2,1,1,3,100.0,4,8,7,14,13.9,3,0,26,1,0,0
John Lundstram,149815,Trabzonspor,3051,turkey,2425,2216,32,23,6.95,3,1,4,2.19,1.35,79,1,20.0,229,106,61.99,581,645,1225,87.75,32,45.07,39,0,0,0,106,4,1,7,7,45,31,0,0,6,21,93,0,1,24,0,13.04,6,30,26,4,2,1,,51,48.57,0,0,1,171,16,16,2,1,,0,0,0,1,0.0,0,0,0,0,218,7,0,0,1,0,0,0,0,0,0,738.67,0.0,0,16,7,12,4,6,46.15,0,39,27,69.23,16,131,13,5,83,47.16,171,713,688,1396,215.3,23,1,1649,6,4,0
Léo Duarte,839982,Başakşehir FK,3086,turkey,2425,2476,29,28,6.94,2,0,2,0.98,0.39,55,2,18.18,130,64,50.39,406,766,1170,86.6,77,55.8,61,0,0,0,104,0,0,6,7,83,29,0,0,12,13,110,1,0,18,0,13.33,0,39,36,3,2,0,,69,58.47,1,0,0,181,20,6,0,2,,0,1,0,0,0.0,0,0,0,1,271,4,0,0,1,0,0,0,0,0,0,1238.0,0.0,0,14,1,5,4,4,33.33,0,42,27,64.29,5,94,12,11,146,57.03,127,525,837,1351,201.3,15,0,1840,30,1,0
Uroš Radaković,151900,Sivasspor,3076,turkey,2425,2452,29,29,6.94,4,0,4,3.15,0.48,65,0,0.0,92,96,51.34,301,685,986,85.52,68,60.71,44,0,0,0,64,0,4,2,5,186,29,0,4,1,6,73,0,1,26,0,21.05,3,43,35,8,4,0,,47,61.84,3,0,0,167,47,3,0,4,,0,0,0,2,0.0,0,0,0,0,180,2,0,4,1,0,0,0,0,0,0,613.0,0.0,0,17,2,9,8,1,100.0,0,36,27,75.0,3,126,1,2,115,61.17,187,422,733,1153,201.2,19,5,1534,10,3,0
Arlind Ajeti,111746,Bodrum FK,202390,turkey,2425,2529,29,28,6.94,0,0,0,0.65,0.52,65,1,25.0,74,77,35.65,171,591,761,78.13,45,64.29,25,0,0,0,94,0,1,1,12,134,29,0,0,7,10,64,0,1,21,0,0.0,3,28,26,2,0,0,,56,58.95,0,0,0,213,40,6,0,0,,0,0,0,0,0.0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,8,0,5,2,8,80.0,0,44,29,65.91,6,156,10,4,101,61.21,216,337,641,974,201.2,8,1,1319,4,6,0
Tolga Kalender,903851,Adana Demirspor,3101,turkey,2425,1947,24,22,6.94,1,1,2,0.41,0.23,25,1,33.33,46,39,32.5,170,489,658,81.54,42,57.53,31,0,0,0,70,0,0,0,2,124,24,0,1,6,17,63,0,1,10,0,14.29,10,48,44,4,1,0,,70,68.63,1,0,0,149,31,5,0,0,,0,0,0,1,0.0,0,0,0,0,180,1,0,1,0,0,0,0,0,0,0,1947.0,0.0,0,7,0,3,4,1,100.0,0,53,35,66.04,5,79,1,3,112,64.0,120,271,539,807,166.5,7,2,1176,17,2,0
Can Keleş,918408,Kasımpaşa,6063,turkey,2425,799,19,6,6.94,3,2,5,2.2,1.72,1,11,32.35,85,3,75.0,138,64,191,84.89,1,12.5,7,0,0,0,26,2,1,9,0,2,19,0,0,7,2,35,0,0,1,0,9.38,0,14,13,1,3,0,,35,55.56,0,0,0,34,1,14,2,1,,0,0,0,0,0.0,0,0,0,1,103,0,0,0,1,0,0,0,0,0,0,266.33,0.0,0,21,11,12,11,14,43.75,0,6,4,66.67,14,1,32,34,36,50.7,4,190,69,225,131.8,32,0,405,15,2,0
Youssef Aït Bennasser,802850,Samsunspor,3053,turkey,2425,2462,30,29,6.94,1,2,3,1.17,1.23,57,1,20.0,261,105,63.64,620,588,1207,86.65,34,60.71,22,0,0,0,174,4,0,4,10,62,30,0,0,9,38,112,1,3,43,0,7.69,0,33,31,2,1,0,,78,46.43,0,0,0,186,34,18,0,0,,0,0,1,0,100.0,0,1,0,0,231,8,0,0,1,0,0,0,0,0,0,2462.0,0.0,0,4,9,8,1,6,66.67,0,54,32,59.26,18,81,9,5,112,50.0,165,750,648,1393,208.1,13,0,1711,21,6,0
Okan Kocuk,190179,Samsunspor,3053,turkey,2425,3240,36,36,6.94,0,0,0,,0.03,54,0,0.0,24,210,35.96,131,434,565,59.85,9,100.0,0,0,0,0,248,0,0,0,14,21,36,0,0,0,1,1,3,0,0,0,0.0,274,41,38,3,0,0,-4.57,3,75.0,0,27,0,379,0,0,0,0,,0,0,0,0,0.0,2,0,0,0,390,0,11,0,0,12,53,38,92,0,17,0.0,0.0,0,0,0,0,0,0,0.0,12,1,0,0.0,0,84,0,0,12,92.31,584,440,504,944,249.7,0,3,1237,4,3,0
Badou Ndiaye,228342,Gaziantep FK,5138,turkey,2425,2430,29,28,6.93,1,2,3,2.03,1.95,42,1,33.33,146,46,56.1,371,461,831,85.14,15,44.12,19,0,0,0,123,3,1,3,7,31,29,0,0,24,25,113,1,2,39,0,5.56,0,35,32,3,1,0,,140,59.83,0,0,0,145,33,22,1,1,,0,0,0,0,0.0,0,0,0,0,212,8,0,0,0,0,0,0,0,0,0,2430.0,0.0,0,7,11,9,6,21,72.41,0,64,40,62.5,22,74,29,3,155,57.84,82,467,512,976,201.1,18,1,1338,56,11,0
Taylan Antalyalı,190197,Bodrum FK,202390,turkey,2425,1857,24,21,6.93,1,1,2,2.0,0.88,44,4,40.0,139,42,51.85,279,344,619,80.18,28,50.0,28,0,0,1,107,1,1,4,7,45,24,0,0,11,16,82,0,0,18,0,5.26,2,24,21,3,1,0,,82,60.29,0,0,0,153,26,7,0,0,,0,0,1,0,0.0,0,0,0,0,207,9,0,0,1,0,0,0,0,0,0,1857.0,0.0,0,9,10,10,5,13,56.52,0,46,25,54.35,7,87,23,10,110,57.29,81,395,387,772,166.4,19,0,1071,26,2,0
Yusuf Bugra Demirkiran,2086502,Adana Demirspor,3101,turkey,2425,172,3,2,6.93,0,0,0,,0.0,1,0,0.0,0,1,16.67,3,21,24,68.57,2,50.0,2,0,0,0,6,0,0,0,0,13,3,0,0,0,1,4,0,0,1,0,0.0,0,4,3,1,0,0,,3,60.0,0,0,0,11,2,0,0,0,,0,0,0,0,0.0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,3,2,66.67,0,4,0,0,5,55.56,6,8,27,35,20.8,0,0,62,0,0,0
Yunus Emre Çift,1063325,Samsunspor,3053,turkey,2425,940,14,9,6.93,0,0,0,0.07,0.34,11,0,0.0,27,22,51.16,90,223,313,85.52,20,50.0,20,0,0,0,38,1,0,0,2,55,12,0,0,4,4,42,0,0,15,0,0.0,0,16,14,2,0,0,,31,58.49,0,0,0,53,19,4,0,1,,0,0,0,0,0.0,0,0,0,0,66,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,4,66.67,0,25,13,52.0,4,21,6,1,51,54.84,43,122,245,366,83.2,1,0,525,3,2,0
Davidson,814334,Başakşehir FK,3086,turkey,2425,1031,19,11,6.93,3,0,3,0.64,2.22,13,6,25.0,97,14,60.87,163,88,245,79.55,18,42.86,24,0,0,0,74,2,0,5,1,16,19,0,0,22,11,86,0,2,14,0,23.08,0,15,13,2,3,0,,67,51.94,3,0,0,63,11,13,0,2,,0,0,0,0,0.0,0,0,0,0,161,9,0,0,0,0,0,0,0,0,0,343.67,0.0,0,9,4,3,5,19,55.88,0,29,20,68.97,13,22,34,24,85,49.71,23,228,104,308,131.7,13,1,578,20,1,0
Onur Ergün,893009,Başakşehir FK,3086,turkey,2425,969,17,11,6.93,0,0,0,0.21,0.82,22,3,75.0,74,28,59.57,183,193,373,83.45,21,75.0,7,0,0,0,39,2,1,2,1,15,16,0,0,3,7,27,0,0,11,0,0.0,0,14,13,1,0,0,,33,62.26,0,0,0,74,18,8,0,0,,0,0,0,0,0.0,0,0,0,0,92,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1,5,3,1,1,100.0,0,29,19,65.52,8,32,1,4,54,66.67,47,227,224,447,110.9,6,0,597,3,4,0
Mamadou Fall,822228,Kasımpaşa,6063,turkey,2425,3031,36,33,6.93,10,5,15,8.1,2.67,3,9,20.45,179,9,32.14,268,101,360,67.92,36,31.86,77,0,0,0,93,2,13,4,4,22,36,0,0,25,11,162,0,0,18,0,22.73,0,61,52,9,10,0,,88,50.87,3,0,0,170,12,28,2,28,,0,0,0,0,0.0,0,0,0,4,353,14,0,0,5,0,0,0,0,0,0,303.1,0.0,0,44,0,20,20,21,38.89,0,23,19,82.61,28,14,54,44,124,43.36,28,441,133,530,249.5,44,1,957,44,2,0
Kaan Ayhan,138152,Galatasaray,3061,turkey,2425,1649,29,18,6.93,1,3,4,1.08,2.17,52,9,27.27,143,63,52.94,323,384,698,83.59,25,56.82,19,0,0,0,72,4,2,4,5,57,27,0,0,2,11,52,0,0,17,1,6.25,2,14,14,0,0,1,,57,63.33,0,0,1,137,16,13,0,4,,0,0,0,0,0.0,0,0,0,1,195,4,0,0,1,0,0,0,0,0,0,1649.0,50.0,2,10,6,6,6,9,69.23,0,38,22,57.89,13,88,13,33,82,61.19,119,452,416,835,187.1,16,2,1159,11,6,0
