accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id,data_country,data_season
7,3,37.5,73,8,80.0,146,95,238,78.81,14,48.28,15,26,0,0,0,0,,2,9,5,2,10,24,0,0,31,9,110,0,0,,,33,0,25.0,,13,13,16,14,2,12,1,,44,31.65,2,0,3,64,8,8,1,22,1710,5,,0,0,0,0,0.0,0,0,0,0,173,11,0,6.92,0,10,0,0,0,0,0,0,131.54,0.0,0,47,5,23,24,27,54.0,0,11,8,72.73,8,9,50,8,58,34.52,10,204,106,302,166.0,52,1,572,6,4,0,Moise Kean,Paris Saint-Germain,835601,1644,france,2021
31,1,50.0,82,54,66.67,330,510,839,89.83,9,42.86,12,18,0,0,0,0,,0,0,0,9,32,18,0,0,8,29,79,0,0,,,28,0,16.67,,1,1,18,15,3,1,0,,69,50.74,0,0,0,95,26,2,0,18,1562,0,,0,0,0,1,0.0,0,0,0,0,117,3,0,6.92,0,1,0,0,0,0,0,0,1562.0,0.0,0,1,5,4,2,5,62.5,0,54,31,57.41,2,51,8,2,78,49.68,81,376,560,934,124.5,6,1,1143,10,6,0,Otávio,Bordeaux,552686,1645,france,2021
6,2,11.11,172,8,50.0,285,116,399,67.28,79,36.57,137,37,4,0,0,0,,11,6,10,2,26,37,0,0,59,20,328,0,0,,,63,0,15.0,,9,13,48,46,2,9,0,,144,42.99,0,0,0,194,8,38,1,35,3038,23,,0,0,0,0,0.0,0,0,0,4,456,27,0,6.92,0,8,0,0,0,0,0,0,337.56,0.0,0,48,12,24,26,50,48.54,0,22,14,63.64,38,13,103,18,223,40.47,16,453,158,593,255.9,60,2,1195,73,3,0,Randal Kolo Muani,Nantes,871706,1647,france,2021
12,10,19.61,299,16,44.44,662,405,1057,90.42,23,63.89,13,26,2,0,0,0,,3,1,0,7,14,26,0,0,11,9,63,0,0,,,16,0,0.0,,0,2,10,9,1,0,0,,62,55.36,0,0,0,112,22,16,0,18,1696,3,,0,0,0,0,0.0,0,0,0,0,201,6,0,6.92,0,0,0,0,0,0,0,0,0.0,0.0,0,2,0,0,2,15,50.0,0,38,30,78.95,16,25,30,51,85,57.43,36,774,446,1169,179.8,2,1,1536,9,1,0,Mitchel Bakker,Paris Saint-Germain,856638,1644,france,2021
99,0,0.0,199,177,53.31,727,1392,2119,86.92,109,73.15,40,35,1,0,0,0,,2,2,5,9,98,35,0,0,2,15,90,3,1,,,32,0,8.33,,2,3,37,32,5,2,0,,42,45.65,0,0,1,319,58,8,2,32,2871,2,,0,1,0,0,0.0,0,0,0,0,346,1,0,6.91,0,0,0,0,0,0,0,0,1435.5,0.0,0,20,4,15,4,4,57.14,0,24,17,70.83,7,198,7,3,151,62.66,332,944,1497,2438,242.0,24,1,2755,15,5,0,Benoît Badiashile,AS Monaco,904827,1653,france,2021
9,5,22.73,43,10,62.5,93,62,150,84.27,4,36.36,7,7,0,0,0,0,,0,0,1,0,2,7,0,0,7,8,34,0,0,,,8,0,33.33,,2,2,7,7,0,2,0,,27,50.0,0,0,0,28,6,9,0,5,414,0,,0,0,2,0,100.0,0,2,0,0,70,3,0,6.91,0,2,0,0,0,0,0,0,207.0,0.0,0,5,1,3,2,8,66.67,0,10,5,50.0,9,16,12,22,31,47.69,16,130,70,178,48.4,6,0,279,9,1,0,Yassine Benzia,Dijon,155718,1686,france,2021
14,0,0.0,138,46,59.74,689,1181,1870,95.02,37,60.66,24,28,0,0,0,0,,1,0,1,6,60,28,0,1,4,10,70,2,2,,,31,0,0.0,,0,0,26,24,2,0,0,,80,63.49,0,0,0,98,30,5,0,26,2311,0,,0,1,0,0,0.0,0,0,0,0,124,0,0,6.91,1,0,0,0,0,0,0,0,0.0,0.0,0,3,2,3,1,9,75.0,0,46,28,60.87,4,27,12,0,117,62.57,77,741,1227,1968,193.6,5,0,2223,25,6,0,Presnel Kimpembe,Paris Saint-Germain,352916,1644,france,2021
16,2,6.9,154,16,40.0,303,244,545,76.44,49,60.49,32,38,4,0,1,0,,5,12,17,1,13,38,0,0,30,23,150,0,0,,,30,0,17.54,,10,14,49,41,8,10,0,,173,59.45,2,0,2,168,20,29,1,30,2682,10,,0,0,5,0,80.0,0,4,0,3,355,11,0,6.91,0,7,0,0,0,0,0,0,268.2,0.0,0,44,13,17,23,55,56.12,0,35,20,57.14,29,35,98,29,222,59.68,40,465,277,713,262.7,57,1,1257,85,2,0,Yoane Wissa,Lorient,805123,1656,france,2021
34,22,27.5,218,39,68.42,453,249,680,85.64,4,30.77,9,24,4,0,0,0,,6,3,6,1,0,24,0,0,58,7,136,0,0,,,20,0,6.06,,2,6,35,29,6,1,1,,122,49.0,0,0,0,114,2,32,2,19,1707,5,,0,1,0,0,0.0,0,0,0,1,341,12,0,6.91,0,0,0,0,0,0,0,0,853.5,0.0,5,13,20,16,11,76,63.33,0,11,7,63.64,31,58,120,80,126,48.09,57,613,261,794,165.9,33,2,1250,35,2,0,Hatem Ben Arfa,Bordeaux,3305,1645,france,2021
49,2,20.0,189,53,55.21,475,642,1115,86.57,26,65.0,14,31,2,0,0,0,,3,1,11,3,13,31,0,0,16,35,120,1,0,,,45,0,3.45,,1,3,37,32,5,0,1,,164,60.74,0,0,0,173,31,15,0,29,2450,0,,0,0,0,0,0.0,0,0,0,0,250,12,0,6.91,0,1,0,0,0,0,0,0,2450.0,0.0,1,7,22,11,7,61,82.43,0,58,31,53.45,15,89,74,10,190,61.29,96,607,691,1288,214.2,29,1,1683,45,9,0,Yvan Neyou,Saint-Étienne,869931,1678,france,2021
20,26,19.55,175,26,36.11,365,328,667,72.58,49,54.44,41,38,4,0,0,0,,10,3,21,1,35,38,0,0,32,21,133,1,0,,,23,1,7.27,,4,8,39,36,3,3,1,,81,46.82,0,0,1,252,51,39,3,27,2430,4,,0,0,0,0,0.0,0,0,0,0,471,16,0,6.91,0,1,0,0,0,0,0,0,607.5,100.0,1,36,19,17,17,14,45.16,0,34,16,47.06,39,53,31,133,130,49.43,72,642,410,919,262.5,55,1,1488,34,2,0,Rémi Oudin,Bordeaux,842709,1645,france,2021
95,0,0.0,119,116,50.22,523,1180,1703,87.87,48,55.17,39,32,3,0,0,0,,2,0,3,6,114,32,0,0,3,12,81,0,1,,,31,0,12.5,,2,5,38,33,5,2,0,,57,57.58,1,0,0,235,33,5,1,32,2834,2,,0,0,0,1,0.0,0,0,0,1,250,2,0,6.9,0,0,0,0,0,0,0,0,1417.0,0.0,0,16,0,10,3,3,100.0,0,26,17,65.38,5,188,3,0,105,56.45,231,665,1273,1938,220.9,16,2,2248,30,14,0,Álvaro González,Olympique de Marseille,150212,1641,france,2021
78,11,23.91,217,81,74.31,479,335,803,85.79,8,27.59,21,23,3,0,0,0,,5,3,6,2,8,22,0,0,20,20,105,0,0,,,27,0,4.76,,1,4,9,9,0,1,0,,80,48.78,0,0,0,133,13,18,1,14,1272,2,,0,0,0,0,0.0,0,0,0,0,254,6,0,6.9,0,0,0,0,0,0,0,0,1272.0,0.0,2,8,13,12,3,40,68.97,0,13,7,53.85,18,121,58,46,88,45.6,109,618,364,936,151.8,21,1,1235,27,4,0,Renato Sanches,Lille,318967,1643,france,2021
8,1,8.33,23,7,23.33,51,115,165,73.33,11,50.0,11,6,1,0,0,0,,0,0,0,2,9,6,0,0,9,12,47,0,0,,,11,0,50.0,,1,2,7,7,0,0,1,,44,55.0,0,0,0,60,9,1,0,6,539,0,,0,0,0,0,0.0,0,0,0,0,111,0,0,6.9,0,1,0,0,0,0,0,0,539.0,0.0,0,0,2,0,2,8,66.67,0,30,20,66.67,1,19,12,12,55,53.92,30,96,141,225,41.4,2,0,438,7,2,0,Yvann Maçon,Saint-Étienne,1006486,1678,france,2021
99,3,25.0,342,113,66.86,734,561,1292,88.25,26,54.17,22,32,1,0,0,0,,1,1,7,4,19,32,0,1,14,20,88,1,1,,,25,0,0.0,,0,1,28,23,5,0,0,,74,52.86,0,0,2,172,39,24,0,23,2248,0,,0,0,0,0,0.0,0,0,0,0,237,15,0,6.9,1,0,0,0,0,0,0,0,0.0,0.0,0,5,18,9,7,15,65.22,0,37,22,59.46,24,156,23,12,100,53.19,169,873,603,1464,220.8,23,0,1772,23,5,0,Thiago Mendes,Olympique Lyonnais,329303,1649,france,2021
0,0,0.0,2,0,0.0,2,5,7,87.5,0,0.0,0,1,0,0,0,0,,0,0,1,0,0,1,0,0,0,2,2,0,0,,,0,0,0.0,,0,0,0,0,0,0,0,,5,71.43,0,0,0,1,0,1,0,0,29,0,,0,0,0,0,0.0,0,0,0,0,2,0,0,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,1,100.0,0,3,0,0.0,1,0,1,0,5,71.43,1,2,6,8,6.9,1,0,17,1,0,0,Erwan Belhadji,Dijon,1121465,1686,france,2021
1,0,0.0,1,6,37.5,3,25,28,71.79,1,100.0,0,2,0,0,0,0,,0,0,0,0,0,2,0,0,0,0,0,0,0,,,0,0,0.0,,0,0,1,1,0,0,0,,0,0.0,0,0,0,11,0,0,0,1,135,0,,0,0,0,0,0.0,1,0,0,0,11,0,0,6.9,0,0,0,1,4,5,0,1,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,4,0,0,1,100.0,16,12,27,39,13.8,0,0,58,1,0,0,Yehvann Diouf,Stade de Reims,845183,1682,france,2021
1,0,0.0,5,5,71.43,35,75,110,94.83,5,83.33,1,3,0,0,0,0,,0,0,1,1,2,3,0,0,0,0,2,0,0,,,2,0,0.0,,0,0,0,0,0,0,0,,2,66.67,0,0,0,6,2,0,0,1,143,0,,0,0,0,0,0.0,0,0,0,0,6,1,0,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1,0,0,0.0,0,1,0,0.0,0,2,0,0,7,77.78,7,38,78,116,20.7,2,0,127,1,1,0,Adama Soumaoro,Lille,158573,1643,france,2021
33,0,0.0,13,97,41.1,56,279,335,70.38,1,25.0,3,15,0,0,0,0,,0,0,0,5,13,15,1,0,0,1,4,2,1,,,0,0,0.0,,0,0,14,12,2,0,0,,2,66.67,0,3,0,141,1,0,0,15,1350,0,,0,0,0,0,0.0,0,0,0,0,142,0,7,6.9,0,0,14,29,11,40,1,6,0.0,0.0,0,0,0,0,0,1,100.0,14,0,0,0.0,0,69,1,0,3,42.86,236,160,316,476,103.5,0,0,610,2,2,0,Romain Salin,Stade Rennais,27069,1658,france,2021
68,0,0.0,33,258,43.29,147,360,507,59.37,17,80.95,4,34,0,0,0,0,,0,0,0,8,32,34,1,1,0,1,6,1,2,,,1,0,0.0,,0,0,38,35,3,0,0,,11,84.62,0,35,0,347,0,1,0,34,3059,0,,0,0,0,1,0.0,10,0,1,0,364,0,15,6.9,1,0,24,57,33,90,1,23,0.0,0.0,0,0,0,0,0,3,100.0,22,0,0,0.0,1,119,3,0,28,82.35,596,420,434,854,234.5,0,5,1227,9,3,0,Alexandre Oukidja,Metz,32668,1651,france,2021
81,1,14.29,213,90,61.22,634,792,1425,88.84,39,60.94,25,28,0,0,0,0,,0,1,1,6,46,28,0,0,7,34,113,0,0,,,43,0,0.0,,0,0,29,24,5,0,0,,75,46.01,0,0,0,179,53,13,0,24,2201,0,,0,0,0,0,0.0,0,0,0,0,222,13,0,6.9,1,0,0,0,0,0,0,0,0.0,0.0,0,6,4,6,3,14,77.78,0,51,31,60.78,13,132,18,7,114,50.22,147,768,843,1604,193.1,10,0,1890,10,7,1,Morgan Schneiderlin,Nice,27009,1661,france,2021
64,2,9.09,218,74,49.33,549,600,1147,82.7,40,56.34,31,31,3,0,0,0,,2,2,6,5,32,31,0,0,33,43,184,0,0,,,64,0,3.85,,1,4,36,33,3,1,0,,150,49.5,0,0,1,240,49,26,0,31,2696,2,,0,0,0,0,0.0,0,0,0,1,362,10,0,6.89,0,1,0,0,0,0,0,0,2696.0,0.0,1,16,10,15,5,34,68.0,0,81,52,64.2,26,124,50,22,190,50.8,150,743,666,1387,213.7,26,2,1873,36,9,0,Habib Maïga,Metz,359246,1651,france,2021
62,0,0.0,90,126,53.16,328,1049,1377,86.12,57,58.76,40,33,0,0,0,0,,0,1,4,9,143,33,0,1,9,19,93,0,1,,,23,0,9.09,,1,1,41,36,5,1,0,,62,53.91,1,0,0,222,68,2,0,33,2901,0,,0,0,0,2,0.0,0,0,0,0,253,1,0,6.89,2,0,0,0,0,0,0,0,2901.0,0.0,0,11,0,6,1,12,75.0,0,35,22,62.86,2,140,16,0,119,56.13,237,473,1126,1599,227.4,11,1,2013,15,11,1,Wout Faes,Stade de Reims,361696,1682,france,2021
43,0,0.0,35,87,44.62,209,814,1023,82.77,58,52.25,53,35,2,0,0,0,,0,3,2,7,138,35,0,1,3,23,108,0,1,,,32,0,7.69,,1,3,38,33,5,1,0,,80,59.26,0,0,0,213,79,7,1,35,3047,2,,1,0,0,1,0.0,0,0,0,0,234,1,0,6.89,2,0,0,0,0,0,0,0,3047.0,0.0,0,13,0,9,2,3,75.0,0,58,34,58.62,7,94,4,0,138,56.1,195,324,912,1236,241.1,13,1,1669,20,4,1,John Boye,Metz,73188,1651,france,2021
85,0,0.0,46,294,36.8,177,754,931,64.61,11,100.0,0,38,0,0,0,0,,1,0,1,8,20,38,0,0,0,2,3,0,2,,,1,0,0.0,,0,0,71,63,8,0,0,,9,75.0,0,15,0,510,1,3,0,38,3420,0,,0,0,0,1,0.0,10,0,3,0,513,0,11,6.89,0,0,11,83,42,126,0,36,0.0,0.0,0,2,0,0,1,1,100.0,11,2,1,50.0,3,176,1,0,20,86.96,799,587,854,1441,261.7,2,1,1782,8,3,0,Baptiste Reynet,Nîmes Olympique,146659,1663,france,2021
82,15,40.54,286,99,58.58,691,742,1418,85.52,20,54.05,17,35,3,0,0,0,,3,1,15,10,14,35,0,0,26,40,157,1,1,,,47,0,0.0,,0,3,32,29,3,0,0,,154,52.38,0,0,0,240,34,28,0,35,2882,0,,0,0,0,1,0.0,0,0,0,0,370,17,0,6.89,1,0,0,0,0,0,0,0,0.0,0.0,1,6,30,17,4,32,52.46,0,90,51,56.67,28,158,61,37,174,52.57,169,914,781,1658,241.0,36,0,2146,33,8,1,Youssouf Fofana,AS Monaco,945062,1653,france,2021
23,14,27.45,117,29,70.73,219,124,329,80.44,4,23.53,13,14,1,1,0,1,,4,2,4,0,3,14,0,0,9,4,43,0,0,,,7,0,0.0,,0,1,15,13,2,0,0,,32,51.61,0,0,0,80,5,22,0,7,656,0,,0,0,2,0,0.0,0,0,0,0,159,5,0,6.89,0,0,0,0,0,0,0,0,0.0,0.0,2,7,6,5,4,14,58.33,0,9,4,44.44,22,45,24,51,36,45.57,41,326,134,409,96.4,13,0,570,9,2,0,Ryad Boudebouz,Saint-Étienne,38716,1678,france,2021
70,5,19.23,213,97,56.07,573,709,1277,83.68,9,34.62,17,38,1,0,0,0,,3,0,11,5,12,38,0,0,44,108,220,0,0,,,44,0,10.34,,3,4,53,45,8,2,1,,211,50.97,0,0,0,249,46,20,1,32,2966,0,,0,0,0,0,0.0,0,0,0,1,382,20,0,6.88,0,2,0,0,0,0,0,0,988.67,0.0,0,6,23,8,10,29,78.38,0,145,84,57.93,20,138,37,26,220,50.0,173,760,792,1526,261.6,29,2,2094,37,5,0,Laurent Abergel,Lorient,296434,1656,france,2021
26,0,0.0,56,65,58.04,225,588,813,86.95,37,62.71,22,18,0,0,0,0,,1,0,2,1,52,18,0,0,1,6,58,0,0,,,26,0,0.0,,0,0,24,22,2,0,0,,44,55.0,0,0,0,122,27,2,0,16,1438,0,,1,0,0,0,0.0,0,0,0,0,132,0,0,6.88,1,0,0,0,0,0,0,0,0.0,0.0,0,3,2,2,1,3,42.86,0,33,20,60.61,2,51,7,1,81,58.27,112,305,631,935,123.9,5,1,1123,9,5,1,Steven Fortes,RC Lens,339227,1648,france,2021
79,1,20.0,507,114,71.25,1339,1323,2661,91.7,85,69.67,37,34,1,0,0,0,,1,2,5,8,25,34,0,1,8,19,103,0,0,,,36,0,5.0,,1,2,35,28,7,1,0,,63,48.84,1,0,1,241,16,12,0,33,2910,0,,0,0,0,0,0.0,0,0,0,0,271,17,0,6.88,1,0,0,0,0,0,0,0,2910.0,0.0,0,11,9,11,4,20,83.33,0,34,16,47.06,12,141,24,5,148,58.96,160,1528,1379,2902,234.0,20,0,3138,13,8,0,Steven​ N'Zonzi,Stade Rennais,51652,1658,france,2021
62,0,0.0,92,78,45.35,424,1082,1506,85.71,94,63.09,55,33,0,0,0,0,,0,1,5,10,123,33,0,1,12,16,126,0,0,,,37,0,20.0,,3,3,39,34,5,3,0,,86,54.78,3,0,0,251,61,4,0,33,2890,0,,0,0,0,1,0.0,0,0,0,0,292,2,0,6.88,1,0,0,0,0,0,0,0,963.33,0.0,0,14,1,5,5,7,43.75,0,59,37,62.71,4,134,16,0,180,58.82,172,565,1192,1757,227.1,15,3,2174,22,4,0,Yunis Abdelhamid,Stade de Reims,178721,1682,france,2021
6,7,16.28,159,18,66.67,270,167,430,81.59,26,37.68,43,32,1,0,0,0,,2,1,7,2,5,32,0,0,27,20,140,0,0,,,26,0,10.26,,4,5,28,26,2,3,1,,135,58.19,2,0,0,97,14,25,2,28,2229,3,,0,0,0,1,0.0,0,0,0,1,245,19,0,6.88,0,0,0,0,0,0,0,0,557.25,0.0,0,27,12,14,18,43,63.24,0,33,19,57.58,25,17,68,43,161,53.49,27,387,183,527,220.2,39,2,948,59,3,0,Nathanaël Mbuku,Stade de Reims,963399,1682,france,2021
24,6,26.09,155,27,67.5,298,210,502,86.25,4,28.57,10,15,2,0,0,0,,4,2,7,3,6,15,0,0,40,7,89,0,0,,,7,0,6.25,,1,3,15,12,3,1,0,,74,48.37,0,0,0,80,4,18,0,12,1082,2,,0,0,0,0,0.0,0,0,0,1,203,5,0,6.88,0,1,0,0,0,0,0,0,1082.0,0.0,0,8,8,3,6,45,62.5,0,7,4,57.14,18,45,72,23,78,46.71,40,381,224,582,103.2,16,1,859,22,1,0,Jeff Reine-Adélaïde,Nice,794269,1661,france,2021
43,1,16.67,102,83,56.08,236,422,657,82.13,27,50.94,26,19,1,0,0,0,,1,2,1,3,35,19,0,0,10,9,66,0,0,,,22,0,7.14,,1,2,31,27,4,1,0,,69,63.3,1,0,1,143,32,4,0,19,1618,1,,0,0,0,2,0.0,0,0,0,0,177,1,0,6.88,0,0,0,0,0,0,0,0,1618.0,0.0,0,11,3,9,4,10,76.92,0,32,22,68.75,4,92,13,6,96,59.26,148,350,456,800,130.7,14,1,1073,27,2,0,Mohamed Simakan,RC Strasbourg,945063,1659,france,2021
18,12,23.53,178,18,64.29,317,142,447,79.4,4,26.67,11,27,4,0,0,0,,11,8,7,4,8,27,0,0,13,28,72,0,0,,,6,0,16.22,,6,10,8,8,0,5,1,,39,39.0,1,0,2,116,5,25,4,13,1317,7,,0,0,0,0,0.0,0,0,0,0,218,11,0,6.88,0,1,0,0,0,0,0,0,219.5,0.0,2,30,7,11,19,8,36.36,0,15,11,73.33,25,25,22,51,43,37.39,28,447,167,563,185.7,37,1,806,16,2,0,Pablo Sarabia,Paris Saint-Germain,138573,1644,france,2021
18,0,0.0,320,31,68.89,585,241,826,86.04,4,19.05,17,30,3,0,0,0,,6,7,20,2,4,30,0,1,35,17,122,0,0,,,20,0,10.0,,7,10,27,24,3,7,0,,86,45.03,0,0,2,134,17,39,0,23,1792,3,,0,0,2,0,100.0,0,2,0,0,293,12,0,6.88,1,7,0,0,0,0,0,0,256.0,0.0,0,50,20,23,27,46,56.79,0,17,12,70.59,39,31,81,19,90,42.45,45,722,257,960,206.3,70,1,1354,23,3,0,Houssem Aouar,Olympique Lyonnais,846081,1649,france,2021
4,0,0.0,75,2,50.0,121,32,153,57.95,92,52.57,83,17,1,0,0,0,,2,0,4,1,12,17,0,0,13,6,117,0,0,,,12,0,15.79,,3,4,9,7,2,3,0,,12,26.09,2,0,0,111,2,10,0,11,988,11,,0,0,1,0,100.0,0,1,0,0,158,5,0,6.88,0,1,0,0,0,0,0,0,329.33,0.0,0,18,1,9,6,3,50.0,0,3,1,33.33,10,8,6,2,104,47.06,4,228,38,264,116.9,19,0,395,7,2,0,Kalifa Coulibaly,Nantes,159701,1647,france,2021
0,0,0.0,11,0,0.0,17,6,23,71.88,2,40.0,3,6,0,0,0,0,,0,0,1,0,0,4,0,0,2,0,7,0,0,,,0,0,25.0,,1,1,1,0,1,1,0,,7,63.64,0,0,0,9,0,2,0,0,91,0,,0,0,0,0,0.0,0,0,0,1,20,0,0,6.88,0,1,0,0,0,0,0,0,91.0,0.0,0,2,2,2,1,3,60.0,0,1,0,0.0,2,0,5,0,9,56.25,0,26,6,32,27.5,4,0,57,3,0,0,Dion Moise Sahi,RC Strasbourg,1113031,1659,france,2021
5,5,50.0,23,6,42.86,65,91,151,84.83,5,45.45,6,4,0,0,0,0,,0,0,0,0,8,4,0,0,1,1,16,0,0,,,5,0,0.0,,0,0,4,3,1,0,0,,16,61.54,0,0,0,27,6,3,0,4,356,0,,0,0,0,1,0.0,0,0,0,0,48,0,0,6.88,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,40.0,0,7,6,85.71,3,12,5,10,21,56.76,14,89,99,178,27.5,0,0,274,7,1,0,Gabriel Silva,Saint-Étienne,124802,1678,france,2021
41,0,0.0,56,86,63.7,227,553,780,87.35,38,65.52,20,16,0,0,0,0,,0,0,2,2,40,16,0,0,1,2,43,2,0,,,19,0,0.0,,0,0,27,24,3,0,0,,37,61.67,0,0,0,113,31,3,0,15,1378,1,,1,0,0,0,0.0,0,0,0,0,121,0,0,6.88,0,0,0,0,0,0,0,0,0.0,0.0,0,6,0,4,0,4,80.0,0,19,13,68.42,3,77,5,2,75,63.56,135,300,595,893,110.0,6,1,1058,16,4,0,Christophe Herelle,Stade Brestois,225092,1715,france,2021
35,0,0.0,9,125,38.82,77,427,504,71.59,9,100.0,0,27,0,0,0,0,,0,0,0,5,27,27,0,0,0,1,2,0,1,,,1,0,0.0,,0,0,35,29,6,0,0,,4,66.67,0,12,0,200,4,0,0,27,2430,0,,0,0,0,1,0.0,7,0,0,0,203,0,10,6.87,0,0,9,50,24,74,1,21,0.0,0.0,0,0,0,0,0,0,0.0,9,2,1,50.0,0,68,0,0,13,86.67,322,230,474,704,185.6,0,1,983,4,1,0,Alfred Gomis,Stade Rennais,143695,1658,france,2021
7,8,28.57,203,10,71.43,375,139,506,85.33,9,26.47,25,23,2,0,0,0,,5,2,8,0,3,23,0,0,29,22,136,0,0,,,23,0,12.0,,3,5,24,21,3,3,0,,117,51.32,1,0,0,87,13,19,0,20,1562,5,,0,0,0,0,0.0,0,0,0,2,241,11,0,6.87,0,2,0,0,0,0,0,0,520.67,0.0,0,20,5,7,10,40,50.63,0,41,26,63.41,19,15,79,28,126,48.09,14,468,153,593,158.1,25,0,973,36,3,0,Gelson Martins,AS Monaco,364618,1653,france,2021
95,0,0.0,76,123,48.62,285,954,1239,82.54,81,61.83,50,30,0,0,0,0,,0,1,2,3,125,30,0,0,3,32,116,0,0,,,31,0,0.0,,0,0,47,38,9,0,0,,89,57.42,0,0,1,262,65,7,0,30,2660,0,,0,0,0,3,0.0,0,0,0,1,274,1,0,6.87,1,0,0,0,0,0,0,0,0.0,0.0,0,7,1,4,2,6,85.71,0,65,39,60.0,7,174,7,0,170,59.44,253,461,1040,1501,206.2,8,1,1868,19,6,1,Julien Laporte,Lorient,791048,1656,france,2021
28,0,0.0,24,36,55.38,78,165,243,82.65,10,55.56,8,7,1,0,0,0,,0,0,0,2,27,7,0,0,2,0,16,0,0,,,5,0,0.0,,0,1,13,12,1,0,0,,20,71.43,0,0,0,51,11,2,0,6,541,0,,0,0,0,0,0.0,0,0,0,0,56,0,0,6.87,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,10,7,70.0,2,50,1,0,30,65.22,65,117,177,294,48.1,0,1,375,10,1,0,Pablo Martinez,Nîmes Olympique,144976,1663,france,2021
29,6,13.95,136,30,73.17,276,162,432,86.06,8,38.1,13,23,1,0,0,0,,2,0,5,0,1,21,0,0,16,6,55,0,0,,,14,0,0.0,,0,1,15,14,1,0,0,,57,57.58,0,0,1,70,2,18,0,10,932,0,,0,1,0,0,0.0,0,0,0,1,149,10,0,6.87,0,0,0,0,0,0,0,0,0.0,0.0,3,7,15,14,3,18,69.23,0,23,14,60.87,17,44,26,43,65,54.17,41,367,178,502,144.3,22,0,700,16,0,0,Antonin Bobichon,Angers,757730,1684,france,2021
29,1,9.09,129,59,52.21,363,648,1010,84.8,43,55.84,34,29,2,0,0,0,,1,3,3,2,55,29,0,0,9,26,102,0,0,,,20,0,13.33,,2,4,46,39,7,1,1,,108,61.36,0,0,0,181,69,8,1,24,2239,0,,0,0,0,0,0.0,0,0,0,0,251,3,0,6.87,0,1,0,0,0,0,0,0,1119.5,0.0,0,11,4,9,3,38,73.08,0,45,26,57.78,8,53,52,11,151,59.68,113,490,712,1191,199.2,15,3,1585,25,5,0,Trevoh Chalobah,Lorient,826134,1656,france,2021
22,7,29.17,205,19,59.38,350,180,523,78.65,31,40.26,46,36,1,0,0,0,,5,5,7,2,18,32,0,0,28,20,133,0,0,,,25,1,17.14,,6,7,30,25,5,5,1,,76,46.63,0,0,1,142,9,23,3,17,1566,10,,0,0,1,0,100.0,0,1,0,0,262,14,0,6.87,0,3,0,0,0,0,0,0,261.0,33.33,3,28,7,15,13,32,64.0,0,24,15,62.5,23,41,50,24,107,44.58,32,489,200,665,219.7,35,1,1006,21,4,0,Gaëtan Charbonnier,Stade Brestois,44213,1715,france,2021
