accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id,data_country,data_season,download_date
43,1,6.67,229,51,54.84,524,489,1013,87.18,11,29.73,26,25,2,0,0,0,96,0,0,4,5,30,25,0,0,8,16,69,1,0,0.95,0.84,17,0,16.67,0,1,3,25,21,4,1,0,,77,64.17,1,0,0,149,15,18,0,22,1881,1,4,1,0,0,0,0.0,0,0,0,0,206,7,0,6.86,0,0,0,0,0,0,0,0,1881.0,0.0,0,4,2,1,1,2,33.33,0,54,30,55.56,18,83,6,15,88,56.05,93,632,530,1162,171.4,6,0,1411,21,5,0,Remo Freuler,Bologna,115516,2685,italy,2526,20260428
21,2,22.22,50,32,47.76,127,154,281,75.95,10,37.04,17,18,2,0,0,0,30,1,0,4,1,26,18,0,0,3,13,57,0,0,0.3,0.73,22,0,13.33,0,2,4,9,9,0,2,0,,36,47.37,0,0,0,89,11,5,1,9,785,0,3,0,0,0,0,0.0,0,0,0,0,118,1,0,6.86,0,1,0,0,0,0,0,0,392.5,0.0,1,9,6,6,5,3,50.0,0,20,11,55.0,5,42,6,9,46,44.66,67,188,182,370,123.4,15,2,524,13,3,0,Luca Mazzitelli,Cagliari,369866,2719,italy,2526,20260428
31,1,5.26,87,54,30.51,258,527,785,78.27,36,53.73,31,24,0,0,0,0,72,3,0,8,6,130,24,0,0,7,10,73,1,1,0.51,0.48,21,0,0.0,18,0,0,26,21,5,0,0,,64,60.38,0,0,0,218,25,11,0,22,2010,0,24,0,1,0,0,0.0,0,0,0,0,301,5,0,6.85,0,0,0,0,0,0,0,0,0.0,0.0,1,5,11,4,4,7,53.85,0,42,25,59.52,10,86,13,19,100,57.8,177,403,600,1003,164.5,16,1,1417,16,6,0,Lautaro Valenti,Parma,958517,2690,italy,2526,20260428
52,13,25.0,99,68,54.4,245,274,519,84.12,2,18.18,9,15,0,0,0,1,63,1,1,7,1,10,15,0,0,4,11,34,1,1,1.31,1.39,7,0,0.0,0,0,0,20,16,4,0,0,,37,59.68,0,0,0,98,12,15,0,13,1135,0,1,0,0,1,0,0.0,0,0,0,0,160,4,0,6.85,0,0,0,0,0,0,0,0,0.0,0.0,1,2,18,9,4,3,50.0,0,21,14,66.67,15,90,6,52,39,53.42,125,321,296,617,102.8,20,0,792,14,3,0,Kristjan Asllani,Torino,996820,2696,italy,2526,20260428
9,0,0.0,68,54,66.67,290,672,962,92.06,43,49.43,44,25,0,0,0,0,104,0,1,1,2,91,25,0,0,10,13,105,0,1,0.3,0.8,34,0,12.5,6,1,1,21,17,4,1,0,,62,50.41,1,0,0,83,22,1,0,18,1752,0,12,1,0,0,0,0.0,0,0,0,0,123,0,0,6.85,0,0,0,0,0,0,0,0,1752.0,0.0,0,8,0,4,3,4,50.0,0,43,31,72.09,1,19,8,0,105,50.0,81,336,709,1045,171.3,8,1,1326,15,4,0,Isak Hien,Atalanta,1157713,2686,italy,2526,20260428
23,5,12.82,160,40,53.33,258,110,368,70.36,28,58.33,20,32,1,0,0,2,61,1,7,16,3,15,32,0,0,25,9,102,0,0,1.06,8.61,20,0,10.13,0,8,9,29,25,4,6,2,,88,51.76,0,0,8,155,7,24,8,25,1992,18,1,0,0,5,0,60.0,0,3,0,0,302,9,0,6.85,0,0,0,0,0,0,0,0,249.0,0.0,2,58,21,34,29,30,47.62,0,17,11,64.71,24,55,63,39,116,53.21,75,373,150,523,219.2,79,2,920,41,2,0,Riccardo Orsolini,Bologna,793645,2685,italy,2526,20260428
5,7,25.0,68,11,26.19,136,151,287,79.06,15,48.39,16,16,4,0,0,0,54,3,0,2,1,27,16,0,0,6,5,46,0,1,1.73,1.12,11,0,9.09,0,1,5,11,8,3,1,0,,53,63.86,0,0,1,76,8,9,1,10,855,0,3,0,0,0,0,0.0,0,0,0,0,150,1,0,6.85,1,0,0,0,0,0,0,0,855.0,0.0,0,8,3,8,1,7,46.67,0,28,18,64.29,9,25,15,28,68,59.65,42,189,174,363,109.6,11,1,655,19,1,1,Emil Holm,Juventus,965264,2687,italy,2526,20260428
53,6,22.22,148,80,49.38,433,687,1120,86.22,38,53.52,33,31,0,0,0,0,68,2,3,5,7,111,30,0,0,3,7,72,0,0,1.11,1.73,21,0,6.25,23,1,1,30,23,7,1,0,,66,62.86,0,0,1,179,20,7,1,26,2235,3,8,0,0,0,1,0.0,0,0,0,0,234,1,0,6.85,0,0,0,0,0,0,0,0,2235.0,0.0,0,14,2,8,3,6,40.0,0,34,24,70.59,7,120,15,27,104,59.09,162,568,731,1299,205.5,16,0,1649,26,8,0,Luca Ranieri,Fiorentina,893998,2693,italy,2526,20260428
2,5,33.33,26,5,41.67,48,36,84,80.77,3,27.27,8,9,1,0,0,0,9,2,0,1,0,14,8,0,0,3,3,16,0,1,0.78,0.11,2,0,0.0,0,0,1,7,7,0,0,0,,21,72.41,0,0,1,20,8,5,0,3,325,0,1,0,0,0,0,0.0,0,0,0,0,42,0,0,6.85,0,0,0,0,0,0,0,0,0.0,0.0,0,1,2,2,0,7,100.0,0,12,8,66.67,5,6,7,15,24,60.0,12,60,44,104,54.8,3,1,209,3,2,0,Niels Nkounkou,Torino,941179,2696,italy,2526,20260428
1,0,0.0,0,7,25.0,2,40,42,66.67,0,0.0,0,2,0,0,0,0,17,0,0,0,0,2,2,0,0,0,0,0,0,0,0.0,,0,0,0.0,8,0,0,2,2,0,0,0,-0.56,0,0.0,0,0,0,21,0,0,0,2,180,0,0,0,0,0,0,0.0,1,0,0,0,21,0,0,6.85,0,0,2,2,1,3,0,1,0.0,0.0,0,0,0,0,0,0,0.0,2,0,0,0.0,0,1,0,0,0,0.0,28,19,44,63,13.7,0,0,76,0,0,0,Daniele Padelli,Udinese,2899,2695,italy,2526,20260428
1,1,25.0,7,3,33.33,14,19,33,71.74,3,50.0,3,4,0,0,0,0,5,0,0,0,0,9,4,0,0,4,3,13,0,0,0.09,,2,0,0.0,0,0,0,1,1,0,0,0,,11,52.38,0,0,0,13,1,1,0,1,178,0,3,0,0,0,0,0.0,0,0,0,0,29,0,0,6.85,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,6,4,66.67,1,6,1,4,14,51.85,9,24,22,46,27.4,0,0,117,5,0,0,Luís Balbo,Fiorentina,1499054,2693,italy,2526,20260428
5,0,0.0,11,12,33.33,50,141,191,82.33,23,58.97,16,15,0,0,0,0,23,0,0,0,1,36,12,0,0,2,2,31,0,0,0.11,,11,0,0.0,0,0,0,5,5,0,0,0,,27,64.29,0,0,0,41,8,1,0,5,477,0,5,0,0,0,0,0.0,0,0,0,0,44,0,0,6.85,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,19,12,63.16,1,13,0,0,50,61.73,36,79,153,232,82.2,0,1,326,8,2,0,Jan Ziółkowski,Roma,1499991,2702,italy,2526,20260428
21,0,0.0,54,28,68.29,189,273,462,91.3,11,64.71,6,12,0,0,0,0,30,1,0,3,2,32,12,0,0,0,3,12,0,2,0.16,0.25,3,0,0.0,1,0,0,6,5,1,0,0,,4,40.0,0,0,0,44,4,2,0,5,603,0,6,0,0,0,0,0.0,0,0,0,0,50,2,0,6.85,0,0,0,0,0,0,0,0,0.0,0.0,0,1,3,1,0,0,0.0,0,2,0,0.0,2,37,0,1,15,55.56,41,221,285,506,82.2,4,1,573,2,2,0,Patric,Lazio,217784,2699,italy,2526,20260428
39,25,23.36,364,46,61.33,645,554,1199,87.65,9,40.91,13,32,3,0,0,0,145,8,2,2,3,17,32,0,1,21,18,92,1,3,4.17,2.66,27,0,13.64,0,3,6,23,21,2,3,0,,83,51.23,1,0,0,169,18,47,2,31,2504,2,7,2,0,0,0,0.0,0,0,0,0,344,9,0,6.85,1,0,0,0,0,0,0,0,834.67,0.0,0,13,9,9,11,9,36.0,0,55,36,65.45,47,74,25,107,92,50.0,75,749,619,1368,219.1,22,2,1939,19,3,0,Andrea Cambiaso,Juventus,917048,2687,italy,2526,20260428
35,9,27.27,145,46,51.11,300,333,633,78.63,12,63.16,7,29,3,0,0,0,84,2,0,7,3,22,29,0,0,16,15,72,0,0,1.58,1.52,24,0,7.69,0,2,5,26,22,4,2,0,,63,49.22,0,0,0,172,15,23,0,17,1552,0,2,0,1,0,0,0.0,0,0,0,0,252,2,0,6.84,0,2,0,0,0,0,0,0,776.0,0.0,5,9,17,11,8,14,58.33,0,23,14,60.87,22,76,24,33,75,51.02,90,418,387,805,198.5,26,0,1080,26,4,0,Gianluca Gaetano,Cagliari,902019,2719,italy,2526,20260428
13,9,28.13,220,12,50.0,444,295,739,88.29,7,41.18,10,27,5,0,0,0,61,3,1,5,0,4,27,0,0,25,18,84,1,0,2.2,2.22,20,0,11.76,0,2,7,10,7,3,1,1,,66,47.14,0,0,0,98,10,22,0,16,1363,1,3,0,0,0,1,0.0,0,0,0,1,202,6,0,6.84,0,2,0,0,0,0,0,0,681.5,0.0,1,8,9,8,4,16,55.17,0,32,21,65.63,22,21,29,32,73,46.5,24,524,313,837,184.8,17,0,1093,20,2,0,Maxence Caqueret,Como,859027,2704,italy,2526,20260428
24,0,0.0,18,64,34.59,44,312,356,74.63,6,100.0,0,13,0,0,0,0,83,0,0,0,3,10,13,0,0,0,0,0,0,0,0.06,,0,0,0.0,48,0,0,18,16,2,0,0,-0.66,0,0.0,0,7,0,121,0,0,0,13,1125,0,0,0,0,0,0,0.0,4,0,0,0,123,0,7,6.84,0,0,3,25,8,34,2,4,0.0,0.0,0,0,0,0,0,0,0.0,3,0,0,0.0,0,45,0,0,6,100.0,185,149,328,477,88.9,0,1,582,1,0,0,Justin Bijlow,Genoa,556696,2713,italy,2526,20260428
6,0,0.0,98,9,75.0,160,67,227,78.28,30,44.78,37,34,1,0,0,0,26,2,9,13,4,13,34,0,0,37,7,125,0,0,1.41,9.5,31,0,21.82,0,12,13,19,16,3,12,0,,61,40.94,2,0,1,63,4,21,2,21,1943,6,4,0,0,1,0,100.0,0,1,0,1,195,6,0,6.84,0,8,0,0,0,0,0,0,161.92,0.0,0,52,3,17,25,11,37.93,0,13,10,76.92,21,11,29,4,91,42.13,12,210,80,290,232.5,55,4,603,37,0,0,Anastasios Douvikas,Como,894863,2704,italy,2526,20260428
15,1,25.0,37,46,41.44,124,251,375,76.69,29,53.7,25,17,0,0,0,0,30,0,0,3,2,109,16,0,0,2,9,56,1,0,0.18,0.41,18,0,16.67,17,1,1,25,23,2,1,0,,30,49.18,1,0,0,114,11,2,0,14,1347,0,19,0,0,0,0,0.0,0,0,0,0,130,1,0,6.84,0,0,0,0,0,0,0,0,1347.0,0.0,0,5,1,1,2,3,60.0,0,21,13,61.9,2,55,5,4,59,51.3,111,216,273,489,109.4,6,0,724,7,3,0,Jamil Siebert,Lecce,1014287,2689,italy,2526,20260428
21,5,15.63,167,8,26.67,306,170,476,78.55,15,42.86,20,30,3,0,0,0,85,4,4,5,2,26,30,0,0,20,9,79,0,1,1.74,4.64,21,1,16.67,0,5,8,30,27,3,3,2,,76,56.3,2,0,0,130,15,27,0,26,2113,3,5,0,1,0,0,0.0,0,0,0,1,217,8,0,6.84,0,3,0,0,0,0,0,0,422.6,20.0,5,12,18,11,14,16,64.0,0,44,27,61.36,26,36,25,32,91,53.53,30,403,203,606,205.1,30,3,922,16,1,0,Jürgen Ekkelenkamp,Udinese,904887,2695,italy,2526,20260428
39,13,33.33,153,43,82.69,247,130,377,87.88,6,46.15,7,25,2,0,0,0,44,4,0,7,0,8,25,0,0,13,3,49,0,1,1.79,2.29,11,0,7.14,0,2,4,5,5,0,2,0,,35,45.45,0,0,0,52,4,26,2,8,915,1,2,0,1,1,1,100.0,0,1,0,0,149,8,0,6.84,0,0,0,0,0,0,0,0,457.5,0.0,3,11,17,13,8,18,50.0,0,7,6,85.71,25,54,36,39,41,45.56,52,291,138,429,170.9,28,0,645,10,2,0,Federico Bernardeschi,Bologna,294597,2685,italy,2526,20260428
16,3,27.27,107,18,50.0,192,168,360,87.38,9,36.0,16,20,1,0,0,0,92,3,2,2,2,14,20,0,0,16,7,79,0,1,1.24,0.86,26,0,0.0,0,0,1,21,16,5,0,0,,75,54.35,0,0,2,52,21,15,0,12,1187,1,6,0,0,0,0,0.0,0,0,0,0,127,9,0,6.84,0,0,0,0,0,0,0,0,0.0,0.0,0,4,9,8,3,20,54.05,0,30,18,60.0,15,29,37,11,84,51.53,36,234,178,412,136.7,13,1,667,25,2,0,Ebenezer Akinsanmiro,Pisa,1525367,2737,italy,2526,20260428
31,3,60.0,64,45,73.77,148,163,311,84.28,10,52.63,9,15,2,0,0,0,44,2,1,3,0,11,15,0,1,7,7,38,0,0,0.64,1.35,10,0,11.11,0,1,3,19,17,2,1,0,,39,57.35,0,0,0,58,12,11,0,10,790,0,1,0,0,0,0,0.0,0,0,0,0,83,2,0,6.83,1,1,0,0,0,0,0,0,790.0,0.0,0,3,6,3,3,5,45.45,0,19,13,68.42,11,51,11,5,49,56.32,61,190,179,369,102.5,9,0,510,15,2,0,Emirhan İlkhan,Torino,1142612,2696,italy,2526,20260428
18,14,37.84,110,18,51.43,266,301,567,87.77,15,60.0,10,19,3,0,0,0,45,4,0,6,2,19,19,0,1,10,12,50,0,1,1.7,1.38,18,0,7.14,0,2,5,13,13,0,1,1,,35,46.67,0,0,1,79,9,19,2,19,1386,0,7,0,0,0,0,0.0,0,0,0,0,128,7,0,6.83,1,0,0,0,0,0,0,0,693.0,0.0,2,9,19,11,11,1,33.33,0,18,13,72.22,19,32,3,37,50,50.0,35,322,324,646,129.8,28,0,846,16,0,0,Toma Bašić,Lazio,798002,2699,italy,2526,20260428
15,19,23.75,141,26,48.15,267,303,570,80.85,15,34.09,29,26,1,0,0,0,94,2,2,5,2,39,26,0,0,24,7,105,0,1,1.83,1.6,23,0,12.5,0,2,3,38,35,3,2,0,,90,54.22,0,0,1,135,10,21,1,25,2184,0,6,0,0,0,0,0.0,0,0,0,0,330,10,0,6.83,1,1,0,0,0,0,0,0,1092.0,0.0,0,10,6,5,6,32,59.26,0,42,30,71.43,21,33,54,80,105,50.0,54,356,349,705,177.6,16,0,1285,16,3,1,Brooke Norton-Cuffy,Genoa,1087514,2713,italy,2526,20260428
9,0,0.0,67,29,54.72,207,341,548,90.88,23,63.89,13,18,0,0,0,0,42,0,1,2,2,52,17,0,0,1,3,30,1,2,0.12,1.95,14,0,16.67,4,2,2,10,7,3,2,0,,17,50.0,1,0,0,55,12,2,0,11,991,0,5,0,0,0,0,0.0,0,0,0,0,66,2,0,6.83,0,1,0,0,0,0,0,0,495.5,0.0,0,11,1,4,6,1,100.0,0,10,8,80.0,2,21,1,2,40,57.14,53,247,356,603,116.1,12,0,742,6,3,0,Federico Gatti,Juventus,1128063,2687,italy,2526,20260428
14,6,35.29,109,16,44.44,188,146,334,78.59,6,42.86,8,18,0,0,0,0,39,1,0,3,1,10,17,0,0,4,7,43,1,0,0.78,0.24,8,0,16.67,0,1,1,7,6,1,1,0,,52,59.77,0,0,0,91,10,6,0,10,854,0,3,0,0,0,1,0.0,0,0,0,0,148,2,0,6.83,0,1,0,0,0,0,0,0,854.0,0.0,0,4,2,1,2,14,45.16,0,11,7,63.64,6,41,31,17,58,57.43,36,246,179,425,116.1,6,1,662,27,1,0,João Mário,Bologna,902031,2685,italy,2526,20260428
19,24,26.67,233,28,60.87,377,149,526,77.13,21,45.65,25,24,2,0,0,0,51,4,3,8,1,14,24,0,0,22,13,98,0,0,3.04,5.32,20,0,12.5,0,4,6,14,10,4,4,0,,56,43.41,0,0,2,156,14,28,1,20,1475,5,4,0,0,2,1,100.0,0,2,0,0,297,7,0,6.83,0,3,0,0,0,0,0,0,368.75,0.0,4,22,10,12,12,5,20.83,0,12,4,33.33,28,40,24,90,77,44.0,46,506,176,682,163.9,32,0,1013,39,2,0,Lorenzo Pellegrini,Roma,555540,2702,italy,2526,20260428
18,4,22.22,58,11,50.0,93,71,164,78.47,4,50.0,4,7,0,0,0,0,22,0,0,1,1,6,7,0,0,2,6,20,0,0,0.72,0.19,5,0,0.0,0,0,0,1,0,1,0,0,,11,40.74,0,0,0,45,2,5,0,5,418,0,0,0,0,0,0,0.0,0,0,0,0,72,0,0,6.83,0,0,0,0,0,0,0,0,0.0,0.0,0,5,0,2,2,0,0.0,0,9,7,77.78,5,33,3,18,15,42.86,22,125,84,209,47.8,5,0,314,2,2,0,Angeliño,Roma,848355,2702,italy,2526,20260428
11,12,30.77,87,9,40.91,146,134,280,80.46,17,68.0,8,19,2,0,0,0,50,3,0,0,1,36,19,0,0,2,9,54,0,0,1.06,0.1,16,0,33.33,0,1,3,18,15,3,1,0,,44,48.89,0,0,0,68,7,15,0,16,1290,1,5,0,0,0,0,0.0,0,0,0,0,153,4,0,6.83,0,1,0,0,0,0,0,0,1290.0,0.0,0,1,2,2,1,14,42.42,0,25,19,76.0,15,23,33,39,61,53.04,22,189,159,348,129.7,3,0,655,5,1,0,Alessandro Zanoli,Udinese,922928,2695,italy,2526,20260428
17,0,0.0,24,45,50.0,130,541,671,87.94,61,63.54,35,27,0,0,0,0,51,0,0,1,6,146,27,0,0,4,5,69,1,1,0.08,1.24,29,0,33.33,4,3,3,27,23,4,3,0,,41,54.67,2,0,0,92,32,1,0,25,2076,1,18,0,0,0,0,0.0,0,0,0,0,108,0,0,6.83,0,1,0,0,0,0,0,0,692.0,0.0,0,8,1,2,6,4,100.0,0,15,10,66.67,1,40,4,0,102,59.65,90,191,572,763,184.3,9,3,1065,23,4,0,Christian Kabasele,Udinese,58351,2695,italy,2526,20260428
23,19,20.43,302,23,34.33,487,379,866,84.99,10,43.48,13,31,3,0,0,0,88,2,2,13,8,35,31,0,0,13,13,84,0,0,4.44,1.62,16,0,6.06,0,2,5,23,20,3,1,1,,49,40.83,0,0,2,153,19,36,2,27,2307,7,2,0,0,0,0,0.0,0,0,0,0,340,10,0,6.83,0,0,0,0,0,0,0,0,1153.5,0.0,0,18,15,13,7,23,43.4,0,19,13,68.42,36,65,53,93,59,41.26,67,595,424,1019,211.6,33,0,1591,8,3,0,Davide Zappacosta,Atalanta,132318,2686,italy,2526,20260428
13,25,29.41,138,21,34.43,208,139,347,69.12,52,67.53,25,30,3,0,0,0,89,5,3,10,0,34,30,0,0,16,15,102,0,0,1.7,1.53,25,0,4.35,0,1,4,35,30,5,1,0,,85,52.47,0,0,1,155,16,23,0,17,1644,8,7,0,0,0,1,0.0,0,0,0,1,310,9,0,6.82,0,1,0,0,0,0,0,0,1644.0,0.0,0,15,8,7,6,13,34.21,0,53,28,52.83,23,33,38,85,137,57.32,61,320,182,502,204.6,23,0,962,20,2,0,Mehdi Léris,Pisa,851222,2737,italy,2526,20260428
34,14,19.18,334,31,39.24,594,406,1000,85.03,34,59.65,23,30,2,0,0,0,107,2,2,8,6,56,30,0,1,12,17,108,0,0,1.82,1.39,34,0,5.0,1,1,3,26,19,7,1,0,,73,46.2,0,0,0,176,16,24,0,28,2385,2,6,0,1,0,0,0.0,0,0,0,0,334,8,0,6.82,1,1,0,0,0,0,0,0,2385.0,0.0,0,17,3,8,4,8,25.0,0,52,31,59.62,23,68,32,73,107,49.77,79,708,468,1176,204.6,20,2,1765,14,2,0,Zeki Çelik,Roma,893008,2702,italy,2526,20260428
38,1,12.5,63,64,40.76,257,867,1124,86.53,57,55.34,46,28,0,0,0,0,80,0,1,3,8,184,28,0,0,3,11,99,1,2,0.16,1.06,44,0,16.67,46,2,2,38,31,7,2,0,,36,40.45,2,0,0,175,26,2,0,28,2520,1,33,0,0,0,1,0.0,0,0,0,0,203,1,0,6.82,0,0,0,0,0,0,0,0,1260.0,0.0,0,11,1,4,5,1,50.0,0,26,13,50.0,2,75,2,8,93,48.44,157,383,916,1299,190.9,12,2,1669,9,2,0,Federico Baschirotto,Cremonese,786175,2761,italy,2526,20260428
19,9,22.5,142,27,64.29,273,284,557,87.3,10,62.5,6,24,1,0,0,0,81,2,0,2,3,17,23,0,0,8,7,48,0,1,1.13,0.74,15,0,7.14,0,1,2,16,16,0,1,0,,57,57.58,0,0,1,81,8,19,1,12,1212,1,1,0,0,0,0,0.0,0,0,0,0,154,5,0,6.82,0,0,0,0,0,0,0,0,1212.0,0.0,1,4,10,8,4,8,38.1,0,25,17,68.0,19,41,21,40,67,58.26,42,326,312,638,156.8,14,0,945,25,0,0,Miguel Gutiérrez,Napoli,908716,2714,italy,2526,20260428
5,10,18.87,149,7,58.33,242,87,329,78.9,13,59.09,9,27,7,0,0,0,67,8,3,9,1,10,27,0,1,29,10,122,0,0,3.49,3.79,22,0,2.38,0,1,8,11,8,3,1,0,,87,43.5,0,0,0,88,5,32,0,16,1578,3,0,0,0,0,1,0.0,0,0,0,0,278,10,0,6.81,1,1,0,0,0,0,0,0,1578.0,0.0,0,31,11,23,10,36,39.56,0,23,16,69.57,32,9,91,53,100,45.05,12,314,103,417,184.0,42,2,819,28,2,0,Jesús Rodriguez,Como,1800245,2704,italy,2526,20260428
8,14,38.89,37,14,58.33,79,68,147,80.77,2,33.33,4,16,0,0,0,0,27,2,0,4,0,6,16,0,0,9,9,47,0,0,0.92,0.94,9,0,11.11,0,1,1,8,5,3,1,0,,43,50.0,0,0,1,35,4,11,0,2,453,0,2,0,0,1,0,100.0,0,1,0,0,98,1,0,6.81,0,1,0,0,0,0,0,0,453.0,0.0,1,2,7,3,2,13,44.83,0,16,10,62.5,11,24,29,36,45,48.91,24,107,75,182,109.0,9,0,362,14,3,0,Juan Cuadrado,Pisa,47743,2737,italy,2526,20260428
16,7,25.93,117,17,68.0,229,121,350,87.94,1,20.0,4,25,2,0,0,0,29,5,0,4,0,3,25,0,0,11,9,39,0,1,1.22,2.34,9,0,21.05,0,4,6,10,9,1,3,1,,42,54.55,0,0,0,48,3,16,1,7,830,0,0,0,0,2,0,100.0,0,2,0,0,100,7,0,6.81,0,3,0,0,0,0,0,0,207.5,0.0,0,10,9,7,8,12,60.0,0,9,5,55.56,16,23,20,27,43,52.44,25,268,130,398,170.3,19,0,553,22,4,0,Pedro,Lazio,35428,2699,italy,2526,20260428
16,6,20.69,114,15,55.56,241,133,374,80.09,10,40.0,15,27,1,0,0,0,60,0,5,13,0,6,27,0,0,24,9,106,1,0,1.03,4.19,17,0,9.52,0,4,5,17,16,1,4,0,,93,50.54,0,0,1,93,7,17,3,17,1464,0,2,0,0,0,0,0.0,0,0,0,0,226,12,0,6.81,0,1,0,0,0,0,0,0,366.0,0.0,0,27,15,13,16,26,38.24,0,16,8,50.0,17,26,68,29,103,49.28,27,310,157,467,183.9,42,0,807,52,0,0,Gustav Isaksen,Lazio,976381,2699,italy,2526,20260428
16,2,33.33,156,25,32.05,510,986,1496,90.67,72,66.06,37,30,1,0,0,0,105,0,3,2,7,108,30,0,0,2,9,93,1,0,0.76,1.43,46,0,0.0,20,0,1,26,24,2,0,0,,58,50.88,0,0,1,154,39,3,0,25,2280,1,11,0,0,0,2,0.0,0,0,0,0,177,2,0,6.81,0,0,0,0,0,0,0,0,0.0,0.0,0,8,0,3,3,0,0.0,0,33,21,63.64,3,39,4,6,130,58.3,78,602,1048,1650,204.3,8,0,1963,26,3,0,Alessandro Buongiorno,Napoli,870263,2714,italy,2526,20260428
21,0,0.0,164,45,52.94,420,690,1110,91.36,30,51.72,28,22,0,0,0,0,62,0,0,0,2,54,21,0,0,4,9,57,0,1,0.51,1.67,17,0,28.57,1,2,2,19,18,1,2,0,,25,46.3,1,0,0,105,14,6,1,16,1506,1,11,0,0,0,1,0.0,0,0,0,0,129,1,0,6.8,0,0,0,0,0,0,0,0,753.0,0.0,0,5,2,4,3,2,66.67,0,19,16,84.21,6,53,3,6,55,49.11,85,489,726,1215,142.9,7,0,1389,5,2,0,Sam Beukema,Napoli,898815,2714,italy,2526,20260428
9,1,16.67,85,7,46.67,156,106,262,71.58,31,32.63,64,28,0,0,0,0,69,2,9,16,0,14,28,0,0,41,7,154,0,0,0.7,8.11,24,0,14.93,0,10,10,30,25,5,9,1,,66,42.31,1,0,1,104,3,17,1,23,1908,16,1,0,0,0,0,0.0,0,0,0,2,245,15,0,6.8,0,8,0,0,0,0,0,0,190.8,0.0,0,52,15,25,26,21,48.84,0,12,7,58.33,17,18,43,6,97,38.65,15,252,114,366,190.4,67,1,719,34,1,0,Giovanni Simeone,Torino,341143,2696,italy,2526,20260428
24,30,25.86,172,25,59.52,289,132,421,78.84,16,30.77,36,30,6,0,0,0,86,7,6,22,2,0,29,0,0,56,18,218,0,1,3.26,5.24,60,0,7.69,0,5,11,27,22,5,5,0,,113,38.31,1,0,2,113,4,47,3,26,2101,4,0,0,2,0,0,0.0,0,0,0,0,406,23,0,6.8,0,1,0,0,0,0,0,0,420.2,0.0,4,31,34,23,20,31,35.63,0,26,21,80.77,45,50,87,116,129,37.18,42,386,148,534,197.2,65,1,1139,56,8,0,Nicolò Zaniolo,Udinese,864898,2695,italy,2526,20260428
55,1,16.67,87,68,42.77,246,548,794,82.54,41,57.75,30,23,2,0,0,0,41,1,0,1,3,114,23,0,0,2,15,68,0,2,0.37,0.36,23,0,0.0,13,0,2,31,27,4,0,0,,56,59.57,0,0,0,168,12,4,0,22,1858,0,18,0,0,0,2,0.0,0,0,0,0,222,1,0,6.8,0,0,0,0,0,0,0,0,0.0,0.0,0,6,0,4,1,2,50.0,0,41,27,65.85,4,114,4,6,97,58.79,159,359,603,962,156.4,6,0,1342,14,3,0,Matteo Bianchetti,Cremonese,158037,2761,italy,2526,20260428
13,3,37.5,82,17,77.27,176,133,309,91.69,1,14.29,6,11,1,0,0,0,32,2,0,1,0,3,11,0,0,4,3,27,0,0,0.51,0.2,8,0,0.0,0,0,1,3,2,1,0,0,,20,48.78,0,0,0,28,5,8,0,4,493,0,0,0,0,0,0,0.0,0,0,0,0,57,5,0,6.8,0,0,0,0,0,0,0,0,0.0,0.0,0,1,5,3,2,4,36.36,0,11,8,72.73,8,19,11,8,21,43.75,22,198,139,337,74.8,6,0,417,5,0,0,Ardon Jashari,Milan,1034082,2692,italy,2526,20260428
