accurateChippedPasses,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,attemptPenaltyMiss,attemptPenaltyPost,attemptPenaltyTarget,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,countRating,crossesNotClaimed,directRedCards,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goalKicks,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,outfielderBlocks,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,runsOut,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,successfulRunsOut,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalChippedPasses,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalRating,totalShots,totwAppearances,touches,wasFouled,yellowCards,yellowRedCards,player,team,player id,team id,data_country,data_season
69,33,35.87,224,85,70.25,453,257,677,85.37,10,31.25,22,37,4,0,0,0,,5,0,20,0,14,37,0,0,20,26,126,0,0,2.88,2.44,26,0,10.0,,5,9,27,24,3,1,4,,73,41.24,0,0,2,116,11,49,4,19,1856,0,,0,1,0,0,0.0,0,0,0,0,263,8,0,6.9,0,1,0,0,0,0,0,0,371.2,0.0,7,16,34,12,18,28,45.16,0,33,16,48.48,48,110,62,92,83,39.71,121,601,284,793,255.3,50,2,1175,13,1,0,Lazar Samardžić,Udinese,980624,2695,italy,2223
47,11,39.29,166,57,48.31,423,663,1075,86.97,15,39.47,23,31,2,0,0,0,,4,1,2,5,34,30,0,0,10,16,79,0,0,2.04,1.0,21,0,14.29,,1,3,22,19,3,1,0,,85,60.28,0,0,0,161,21,19,0,24,2032,3,,0,0,0,0,0.0,0,0,0,0,219,7,0,6.9,0,1,0,0,0,0,0,0,2032.0,0.0,0,3,4,4,1,9,50.0,0,56,30,53.57,19,93,18,28,100,55.87,118,541,723,1236,207.0,7,1,1615,20,3,0,Matteo Darmian,Inter,19352,2697,italy,2223
14,7,30.43,98,26,63.41,167,80,240,79.47,5,41.67,7,15,2,0,0,0,,4,0,4,0,2,15,0,0,9,11,47,0,0,1.31,0.62,10,0,5.26,,1,3,8,7,1,0,1,,34,45.95,0,0,0,62,5,13,1,5,561,0,,0,0,0,0,0.0,0,0,0,0,125,7,0,6.9,0,0,0,0,0,0,0,0,561.0,0.0,0,2,17,9,6,9,47.37,0,14,8,57.14,13,25,19,23,39,45.35,41,233,92,302,103.5,19,2,455,11,2,0,Ruslan Malinovskyi,Atalanta,195850,2686,italy,2223
37,0,0.0,228,46,62.16,618,681,1299,87.06,28,50.0,28,33,2,0,0,0,,3,0,1,3,41,33,0,0,25,22,109,0,1,1.03,0.43,25,0,0.0,,0,2,37,34,3,0,0,,120,59.7,0,0,0,193,40,19,0,29,2524,2,,1,0,0,0,0.0,0,0,0,0,285,12,0,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0,5,3,5,2,27,67.5,0,63,38,60.32,19,69,40,3,148,57.59,74,722,773,1492,227.7,8,0,1897,30,3,0,Jerdy Schouten,Bologna,844234,2685,italy,2223
18,4,80.0,91,24,50.0,186,167,349,82.51,11,35.48,20,13,0,0,0,0,,1,0,6,1,8,13,0,0,4,21,59,0,0,0.49,0.42,11,0,0.0,,0,0,11,10,1,0,0,,41,51.25,0,0,0,74,13,8,0,7,727,0,,0,0,0,0,0.0,0,0,0,0,93,6,0,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0,1,13,5,3,4,50.0,0,29,14,48.28,8,33,8,5,52,46.85,48,235,193,423,89.7,14,0,574,9,1,0,Santiago Ascacíbar,Cremonese,830667,2761,italy,2223
1,0,0.0,1,1,100.0,1,2,3,100.0,0,0.0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,1,0,0,0.01,0.0,1,0,0.0,,0,0,0,0,0,0,0,,1,50.0,0,0,0,0,0,0,0,0,12,0,,0,0,0,0,0.0,0,0,0,0,0,0,0,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,1,100.0,0,1,0,0,1,50.0,1,1,2,3,6.9,0,0,8,0,0,0,Tommaso Cassandro,Lecce,929775,2689,italy,2223
1,0,0.0,1,1,100.0,1,2,3,60.0,1,100.0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,,0,0,0,0,0,0,0,,2,100.0,0,0,0,2,0,0,0,0,10,0,,0,0,0,0,0.0,0,0,0,0,2,0,0,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,100.0,0,1,0,0.0,0,1,1,0,3,100.0,1,3,2,5,6.9,0,0,7,0,0,0,Tommaso De Nipoti,Atalanta,1012182,2686,italy,2223
1,0,0.0,4,1,100.0,9,23,32,94.12,0,0.0,0,2,0,0,0,0,,0,0,0,1,1,2,0,0,1,0,1,0,0,0.01,0.0,0,0,0.0,,0,0,1,1,0,0,0,,6,85.71,0,0,0,2,2,0,0,1,122,0,,0,0,0,0,0.0,0,0,0,0,8,0,0,6.9,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,6,3,50.0,0,1,0,3,6,85.71,1,14,23,34,13.8,0,0,52,0,0,0,Denis Zakaria,Juventus,770677,2687,italy,2223
39,4,19.05,272,60,64.52,506,300,802,80.52,23,48.94,24,36,0,0,0,0,,3,5,15,3,39,36,0,0,44,19,153,0,0,2.08,7.88,39,0,10.94,,7,7,47,39,8,7,0,,155,54.58,2,0,2,194,16,28,0,35,2892,0,,0,0,0,0,0.0,0,0,0,0,347,9,0,6.9,0,5,0,0,0,0,0,0,413.14,0.0,0,55,9,25,24,34,55.74,0,63,36,57.14,28,66,61,21,178,53.78,93,659,358,996,248.3,64,0,1541,58,4,0,Davide Frattesi,Sassuolo,835600,2793,italy,2223
41,8,34.78,170,30,65.22,308,271,571,80.54,16,47.06,18,29,2,0,0,0,,0,3,13,1,10,28,0,0,11,16,99,0,0,1.58,5.31,16,0,16.67,,7,9,16,16,0,7,0,,65,44.52,0,0,2,138,15,27,1,14,1520,9,,0,0,0,0,0.0,0,0,0,1,249,12,0,6.9,0,6,0,0,0,0,0,0,217.14,0.0,0,18,24,9,20,26,39.39,0,21,9,42.86,27,64,66,23,81,45.0,46,427,305,709,193.1,42,1,1092,18,3,0,Stephan El Shaarawy,Roma,45925,2702,italy,2223
34,17,33.33,136,50,72.46,354,323,660,91.41,4,57.14,3,25,0,0,0,0,,2,0,7,1,20,24,0,1,4,12,37,0,0,2.55,0.64,20,1,6.25,,1,1,12,12,0,0,1,,33,49.25,0,0,1,62,17,22,0,8,991,0,,0,1,0,1,0.0,0,0,0,0,108,8,0,6.9,1,1,0,0,0,0,0,0,991.0,25.0,4,1,15,7,2,4,80.0,0,19,13,68.42,21,47,5,51,37,50.0,69,427,346,722,165.5,16,1,898,10,7,0,Leandro Paredes,Juventus,255389,2687,italy,2223
33,11,22.92,273,36,65.45,462,287,738,85.61,14,38.89,22,30,1,0,0,0,,3,3,23,3,3,30,0,1,29,13,107,0,1,2.53,4.34,24,0,10.2,,5,6,25,24,1,5,0,,98,53.55,1,0,0,124,16,34,3,21,1924,2,,0,0,0,0,0.0,0,0,0,1,239,24,0,6.89,1,1,0,0,0,0,0,0,384.8,0.0,2,22,27,11,15,23,54.76,0,35,23,65.71,34,56,42,48,112,51.14,55,594,316,862,206.8,49,1,1234,40,4,0,Giacomo Bonaventura,Fiorentina,36784,2693,italy,2223
6,0,0.0,109,2,28.57,211,67,278,50.92,213,77.45,62,29,2,0,0,0,,2,1,4,1,25,28,0,0,15,2,108,0,0,1.04,1.44,26,0,6.25,,1,3,24,17,7,1,0,,33,41.77,1,0,1,268,1,23,0,15,1459,5,,0,0,0,0,0.0,0,0,0,0,317,2,0,6.89,0,0,0,0,0,0,0,0,1459.0,0.0,0,15,1,6,6,2,40.0,0,2,1,50.0,23,9,5,0,246,69.49,7,447,99,546,193.0,16,1,718,30,3,0,Milan Đurić,Hellas Verona,76132,2701,italy,2223
35,3,16.67,156,52,68.42,352,285,634,81.6,21,65.63,11,26,5,0,0,0,,4,0,11,0,17,26,0,0,9,22,64,0,0,1.32,0.81,15,0,4.76,,1,6,16,15,1,0,1,,60,53.1,0,0,0,143,8,18,0,12,1227,1,,0,0,0,0,0.0,0,0,0,0,192,6,0,6.89,0,1,0,0,0,0,0,0,1227.0,0.0,0,7,14,7,3,18,72.0,0,32,21,65.63,18,77,25,18,81,55.86,76,475,320,777,179.2,21,1,986,11,1,0,Nikola Moro,Bologna,814882,2685,italy,2223
72,0,0.0,20,111,46.84,52,505,557,80.61,3,100.0,0,22,1,0,0,0,,0,0,0,8,14,22,0,0,0,0,0,0,1,0.05,0.0,0,0,0.0,,0,1,21,19,2,0,0,-0.57,4,100.0,0,15,0,134,1,1,0,22,1979,0,,0,0,0,0,0.0,3,0,1,0,139,0,4,6.89,0,0,9,22,19,42,3,11,0.0,0.0,0,0,0,0,0,0,0.0,9,1,0,0.0,1,161,0,0,7,100.0,237,157,534,691,151.6,0,2,895,3,0,0,Mike Maignan,Milan,191210,2692,italy,2223
18,21,20.39,103,17,33.33,207,125,311,69.27,12,57.14,9,19,4,0,0,0,,3,0,8,1,13,19,0,0,14,18,80,0,0,1.31,1.13,29,0,9.09,,2,6,22,14,8,1,1,,66,48.18,0,0,0,138,8,18,2,15,1198,2,,0,0,0,0,0.0,0,0,0,0,277,6,0,6.89,0,0,0,0,0,0,0,0,599.0,0.0,2,8,14,7,7,7,41.18,0,47,24,51.06,18,59,17,103,78,49.37,51,370,182,449,130.9,22,1,795,12,7,0,Simone Bastoni,Spezia,385330,2735,italy,2223
14,20,25.97,98,26,60.47,187,84,251,75.38,9,39.13,14,25,0,0,0,0,,4,0,12,0,2,25,0,0,32,12,94,0,0,1.49,2.58,16,0,16.67,,5,5,20,16,4,5,0,,79,49.69,1,0,1,82,0,20,2,12,1127,1,,0,0,1,0,100.0,0,1,0,0,238,3,0,6.88,0,2,0,0,0,0,0,0,225.4,0.0,6,12,18,7,11,37,63.79,0,15,10,66.67,20,33,58,77,88,48.35,43,311,99,333,172.1,30,2,665,27,3,0,Simone Verdi,Hellas Verona,98058,2701,italy,2223
32,0,0.0,29,47,48.45,114,550,664,85.02,36,46.75,41,25,1,0,0,0,,1,0,1,1,103,25,0,0,2,15,84,0,0,0.44,0.28,27,0,0.0,,0,1,37,35,2,0,0,,72,62.61,0,0,0,117,28,3,0,22,1884,0,,0,0,0,1,0.0,0,0,0,0,134,1,0,6.88,0,0,0,0,0,0,0,0,0.0,0.0,0,5,0,4,0,1,50.0,0,61,42,68.85,3,73,2,0,108,56.25,97,185,596,781,172.1,5,1,1089,10,5,0,Bram Nuytinck,Sampdoria,70930,2711,italy,2223
24,3,37.5,104,37,34.91,408,919,1324,85.2,99,65.56,52,34,2,0,0,0,,3,1,4,9,99,34,0,0,6,15,142,1,1,1.04,2.2,64,0,5.0,,1,3,30,24,6,1,0,,82,47.67,1,0,0,230,60,8,0,30,2723,0,,0,0,0,0,0.0,0,0,0,0,286,2,0,6.88,0,0,0,0,0,0,0,0,2723.0,0.0,0,20,0,15,1,6,46.15,0,38,25,65.79,8,64,13,8,181,56.04,106,536,1026,1554,234.0,20,1,1991,38,8,0,Alessandro Buongiorno,Torino,870263,2696,italy,2223
32,8,42.11,297,47,79.66,572,344,908,88.41,10,45.45,12,31,2,0,0,0,,3,1,10,1,15,31,0,0,20,27,103,0,0,2.39,2.84,28,0,8.57,,3,5,18,16,2,3,0,,82,47.4,0,0,0,119,21,19,1,24,1996,0,,0,0,0,0,0.0,0,0,0,0,214,17,0,6.88,0,2,0,0,0,0,0,0,665.33,0.0,0,17,18,19,6,14,46.67,0,41,26,63.41,19,48,30,19,92,47.18,59,676,370,1027,213.3,35,1,1355,28,4,0,Henrikh Mkhitaryan,Inter,37151,2697,italy,2223
66,0,0.0,9,124,40.26,69,295,364,65.94,1,100.0,0,24,0,0,0,0,,0,0,0,7,13,24,0,0,0,0,0,1,0,0.02,0.0,0,0,0.0,,0,0,27,23,4,0,0,-5.1,7,100.0,0,12,0,188,0,1,0,24,2078,0,,1,0,0,0,0.0,2,0,0,0,194,0,2,6.88,0,0,10,36,28,64,1,9,0.0,0.0,0,0,0,0,0,0,0.0,9,1,1,100.0,1,146,0,0,8,100.0,308,216,336,552,165.1,0,1,816,5,1,0,Juan Musso,Atalanta,263651,2686,italy,2223
9,6,20.69,281,21,75.0,482,324,800,82.99,17,53.13,15,33,4,0,0,0,,2,2,7,8,18,33,0,0,36,25,163,0,0,2.19,2.91,37,0,11.11,,3,7,33,30,3,2,1,,180,54.88,0,0,0,164,36,34,2,31,2714,5,,0,0,0,2,0.0,0,0,0,0,349,17,0,6.88,0,1,0,0,0,0,0,0,904.67,0.0,0,22,5,10,10,51,50.5,0,71,45,63.38,34,24,101,29,197,54.72,28,626,367,964,227.0,27,0,1664,58,5,0,Destiny Udogie,Udinese,983572,2695,italy,2223
9,9,21.95,130,9,64.29,217,100,308,80.63,3,16.67,15,28,1,0,0,0,,0,1,10,0,6,28,0,0,21,19,98,0,0,1.59,3.36,25,0,16.67,,6,7,12,9,3,6,0,,111,57.22,1,0,0,74,9,15,5,12,1287,1,,0,0,0,0,0.0,0,0,0,1,198,12,0,6.88,1,0,0,0,0,0,0,0,214.5,0.0,0,24,12,12,14,21,51.22,0,30,22,73.33,15,17,41,41,114,53.77,14,312,111,382,192.6,36,1,733,60,3,1,Nicolò Cambiaghi,Empoli,971005,2705,italy,2223
39,8,25.81,213,46,64.79,556,477,1025,89.52,11,42.31,15,28,1,0,0,0,,3,3,8,6,26,28,0,0,17,5,70,0,1,1.44,1.72,22,0,9.52,,2,3,22,17,5,2,0,,98,64.05,0,0,1,120,17,16,1,23,2071,0,,0,0,0,0,0.0,0,0,0,0,198,7,0,6.88,0,1,0,0,0,0,0,0,1035.5,0.0,0,10,11,6,7,8,40.0,0,32,21,65.63,16,57,20,31,109,60.89,71,662,514,1145,192.6,21,0,1463,58,6,0,Samuele Ricci,Torino,930189,2696,italy,2223
29,0,0.0,18,29,54.72,87,209,296,81.99,9,47.37,10,9,0,0,0,0,,0,0,0,0,30,9,0,0,0,2,27,0,0,0.05,0.02,15,0,0.0,,0,0,9,7,2,0,0,,18,51.43,0,0,0,65,16,2,0,9,792,0,,0,0,0,0,0.0,0,0,0,0,70,2,0,6.88,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,1,0,2,100.0,0,16,14,87.5,2,45,2,0,27,50.0,53,121,240,361,61.9,1,0,448,0,2,0,Marin Pongračić,Lecce,847467,2689,italy,2223
48,20,28.17,321,36,62.07,586,402,968,84.54,3,25.0,9,34,7,0,0,1,,8,4,11,2,20,34,0,0,37,28,153,0,0,5.68,4.76,31,0,11.9,,5,12,42,38,4,5,0,,122,45.86,0,0,1,177,16,49,1,33,2836,2,,0,0,1,1,0.0,0,0,0,0,388,14,0,6.87,0,4,0,0,0,0,0,0,567.2,0.0,1,30,12,14,17,39,43.33,0,36,20,55.56,49,75,90,71,125,44.96,58,765,451,1145,233.7,42,2,1721,47,7,0,Roberto Pereyra,Udinese,122701,2695,italy,2223
28,1,50.0,65,51,43.59,237,484,720,83.92,34,56.67,26,25,0,0,0,0,,0,1,4,6,77,25,0,0,5,8,76,0,0,0.18,0.8,32,0,0.0,,0,0,28,24,4,0,0,,85,62.96,0,0,0,138,26,3,0,24,2120,0,,0,0,0,0,0.0,0,0,0,0,161,7,0,6.87,0,0,0,0,0,0,0,0,0.0,0.0,0,8,4,8,0,6,54.55,0,52,34,65.38,3,68,11,2,119,61.03,117,321,539,858,171.8,12,0,1155,27,8,0,Samuel Umtiti,Lecce,96547,2689,italy,2223
10,0,0.0,94,10,62.5,207,138,345,78.59,36,39.13,56,27,1,0,0,1,,4,7,7,4,14,27,0,0,16,6,110,0,0,0.75,6.52,27,1,15.91,,7,8,13,13,0,6,1,,52,49.06,0,0,3,94,1,17,5,17,1594,8,,0,0,1,1,0.0,0,0,0,1,179,12,0,6.87,1,1,0,0,0,0,0,0,227.71,50.0,2,36,8,13,24,11,55.0,0,12,8,66.67,17,19,20,6,88,44.44,16,288,157,439,185.5,44,0,679,29,1,1,Arkadiusz Milik,Juventus,161325,2687,italy,2223
27,0,0.0,62,58,59.18,272,781,1053,88.19,60,55.05,49,30,2,0,0,0,,1,2,5,4,97,30,0,0,7,12,101,0,0,0.79,0.93,31,0,0.0,,0,2,29,26,3,0,0,,64,55.17,0,0,1,141,28,7,0,28,2339,2,,0,0,0,1,0.0,0,0,0,0,175,3,0,6.87,0,0,0,0,0,0,0,0,0.0,0.0,2,11,3,8,1,10,76.92,0,51,25,49.02,7,42,13,2,124,55.11,98,357,839,1194,206.1,14,0,1521,3,5,0,Perr Schuurs,Torino,831677,2696,italy,2223
46,5,33.33,250,64,65.31,490,393,878,81.9,20,48.78,21,35,1,0,0,0,,4,1,15,1,26,35,0,0,30,37,139,0,0,2.08,2.0,28,0,2.78,,1,2,31,24,7,0,1,,147,55.47,0,0,0,194,36,21,0,25,2223,0,,0,0,0,1,0.0,0,0,0,0,314,9,0,6.87,0,1,0,0,0,0,0,0,2223.0,0.0,0,15,21,11,10,37,60.66,0,67,34,50.75,21,82,61,15,167,54.58,98,629,458,1072,240.4,36,0,1573,43,4,0,Éderson,Atalanta,946888,2686,italy,2223
114,0,0.0,43,196,35.19,134,538,672,64.37,9,90.0,1,35,1,0,0,0,,1,0,0,6,29,35,1,0,0,4,5,2,1,0.15,0.0,0,0,0.0,,0,1,57,47,10,0,0,-9.59,6,60.0,0,11,0,372,1,1,0,35,3038,0,,0,0,0,0,0.0,6,0,1,0,376,0,14,6.87,0,0,13,74,41,117,1,28,0.0,0.0,0,0,0,0,0,0,0.0,11,1,0,0.0,1,300,0,0,15,75.0,557,442,602,1044,240.4,0,3,1388,6,1,0,Bartłomiej Drągowski,Spezia,329519,2735,italy,2223
6,0,0.0,78,5,55.56,130,51,181,69.08,49,50.0,49,28,1,0,0,0,,0,2,11,1,11,28,0,0,24,4,118,0,0,0.89,7.86,26,0,14.81,,8,9,17,16,1,8,0,,42,37.84,1,0,1,81,1,14,1,15,1461,2,,0,0,2,1,100.0,0,2,0,0,190,17,0,6.87,0,6,0,0,0,0,0,0,182.63,0.0,0,51,3,21,22,15,46.88,0,9,2,22.22,14,13,32,4,91,43.54,9,206,60,262,192.3,54,0,543,18,4,0,Arthur Cabral,Fiorentina,870762,2693,italy,2223
23,13,22.03,168,11,45.83,333,269,589,87.13,2,20.0,8,21,2,0,0,0,,3,1,7,1,15,21,0,0,14,7,79,0,0,1.36,1.55,18,0,16.0,,4,6,22,16,6,2,2,,64,47.41,0,0,2,87,9,15,1,18,1476,2,,0,0,0,0,0.0,0,0,0,0,232,9,0,6.87,0,3,0,0,0,0,0,0,369.0,0.0,0,18,7,8,10,17,34.0,0,34,18,52.94,15,31,50,59,66,45.52,24,432,303,676,144.2,25,3,1174,13,4,0,Davide Zappacosta,Atalanta,132318,2686,italy,2223
12,10,30.3,118,16,64.0,213,103,306,83.15,6,37.5,10,27,1,0,0,0,,5,2,7,0,6,27,0,0,17,4,64,0,0,1.77,2.14,22,0,16.0,,4,5,12,12,0,3,1,,60,52.63,0,0,1,62,3,17,4,10,959,0,,0,0,0,0,0.0,0,0,0,1,145,9,0,6.87,0,0,0,0,0,0,0,0,239.75,0.0,0,16,9,8,10,20,60.61,0,14,9,64.29,17,18,33,33,66,50.77,25,284,117,368,185.4,25,0,596,26,1,0,Andrea Colpani,Monza,928122,2729,italy,2223
33,23,29.87,161,40,50.0,306,245,528,81.73,12,33.33,24,24,3,0,0,0,,3,1,5,2,19,24,0,0,26,17,101,0,1,1.98,1.28,18,0,5.0,,1,4,20,16,4,1,0,,84,52.17,0,0,0,118,15,23,1,17,1486,0,,0,0,0,0,0.0,0,0,0,1,259,3,0,6.87,0,0,0,0,0,0,0,0,1486.0,0.0,0,14,6,8,7,25,56.82,0,34,14,41.18,23,71,44,77,96,48.73,80,439,284,646,164.8,20,1,1073,25,5,0,Georgios Kyriakopoulos,Bologna,377302,2685,italy,2223
55,7,25.0,169,88,54.32,531,986,1510,88.67,37,52.86,33,34,0,0,0,0,,2,3,2,6,48,34,0,0,5,14,80,1,0,1.2,1.54,24,0,9.09,,1,1,41,37,4,1,0,,89,65.44,1,0,1,193,41,10,0,26,2547,2,,0,0,0,1,0.0,0,0,0,0,268,4,0,6.86,0,0,0,0,0,0,0,0,2547.0,0.0,0,10,1,7,2,10,66.67,0,57,39,68.42,10,115,15,28,126,61.17,162,661,1070,1703,233.4,11,2,2152,23,4,0,Pierre Kalulu,Milan,965330,2692,italy,2223
68,0,0.0,98,131,58.22,374,1052,1426,88.79,59,68.6,27,30,0,0,0,0,,0,0,4,7,109,29,0,0,5,9,74,1,2,0.27,0.64,31,0,10.0,,1,1,37,34,3,1,0,,48,50.53,0,0,0,180,31,3,1,28,2489,1,,0,0,0,0,0.0,0,0,0,0,207,0,0,6.86,0,0,0,0,0,0,0,0,2489.0,0.0,0,8,2,4,2,2,50.0,0,37,19,51.35,3,126,4,1,107,59.12,225,467,1140,1606,199.0,10,1,1900,9,4,0,Pablo Marí,Monza,208988,2729,italy,2223
20,6,17.65,226,22,48.89,444,320,758,84.32,1,16.67,5,36,3,0,0,0,,5,1,11,0,3,36,0,0,28,19,101,0,1,2.04,3.43,26,0,9.52,,4,7,20,15,5,4,0,,96,50.0,0,0,3,141,6,23,2,17,1893,5,,0,0,0,0,0.0,0,0,0,1,285,15,0,6.86,0,2,0,0,0,0,0,0,473.25,0.0,0,22,20,15,16,31,53.45,0,35,24,68.57,23,47,58,34,97,48.99,45,577,356,899,247.0,42,0,1258,30,1,0,Pedro,Lazio,35428,2699,italy,2223
1,3,42.86,20,2,100.0,42,19,58,76.32,2,40.0,3,5,1,0,0,0,,0,0,1,0,0,5,0,0,7,3,22,0,0,0.41,0.29,4,0,0.0,,0,1,4,3,1,0,0,,17,47.22,0,0,0,18,1,10,0,5,321,1,,0,0,0,0,0.0,0,0,0,0,47,0,0,6.86,0,0,0,0,0,0,0,0,0.0,0.0,0,6,1,3,3,4,40.0,0,4,0,0.0,10,3,10,7,19,46.34,2,57,26,76,34.3,7,0,145,9,0,0,Luca D'Andrea,Sassuolo,1122910,2793,italy,2223
73,10,38.46,294,134,79.76,734,580,1304,89.81,11,45.83,13,29,1,0,0,0,,1,0,4,4,18,29,0,0,16,13,97,1,1,1.59,0.52,54,0,0.0,,0,1,27,26,1,0,0,,79,48.47,0,0,0,148,21,12,0,24,2005,0,,0,0,0,2,0.0,0,0,0,0,209,21,0,6.86,0,0,0,0,0,0,0,0,0.0,0.0,0,2,11,5,4,12,75.0,0,39,24,61.54,12,116,16,26,90,48.13,168,861,617,1452,198.9,13,1,1720,28,11,0,Sofyan Amrabat,Fiorentina,359272,2693,italy,2223
1,4,44.44,33,8,66.67,53,29,78,82.11,1,50.0,1,7,1,0,0,0,,1,0,2,0,0,7,0,0,6,2,20,0,0,0.29,0.35,7,0,25.0,,1,2,0,0,0,0,1,,15,44.12,0,0,0,17,2,4,1,2,230,0,,0,0,0,0,0.0,0,0,0,0,45,4,0,6.86,0,0,0,0,0,0,0,0,230.0,0.0,0,3,1,1,1,6,54.55,0,3,2,66.67,4,4,11,9,16,44.44,12,71,33,95,48.0,4,1,157,6,0,0,Cristian Volpato,Roma,1155625,2702,italy,2223
29,0,0.0,35,42,51.85,136,371,507,87.72,20,46.51,23,16,0,0,0,1,,0,1,0,4,29,14,0,0,1,2,36,0,0,0.26,1.11,11,0,20.0,,1,1,8,7,1,1,0,,11,45.83,0,0,1,71,13,4,1,9,881,1,,0,0,1,0,0.0,0,0,0,0,76,0,0,6.86,0,0,0,0,0,0,0,0,881.0,0.0,0,5,0,3,2,1,100.0,0,5,4,80.0,4,58,1,0,31,46.27,81,184,394,578,96.0,5,0,669,5,2,0,Leonardo Bonucci,Juventus,15444,2687,italy,2223
18,2,8.0,169,19,54.29,268,140,406,79.14,25,37.88,41,25,2,0,0,0,,4,2,9,2,26,25,0,0,14,14,112,0,0,1.57,2.26,24,1,15.63,,5,7,19,17,2,4,1,,82,53.59,0,0,0,107,7,15,5,19,1509,1,,0,0,0,0,0.0,0,0,0,0,204,8,0,6.86,0,0,0,0,0,0,0,0,301.8,100.0,1,21,11,12,11,34,61.82,0,24,18,75.0,15,43,55,25,107,48.86,35,377,161,513,171.4,32,2,838,24,3,0,Junior Messias,Milan,888219,2692,italy,2223
53,5,29.41,215,63,55.75,579,813,1387,87.56,29,53.7,25,33,2,0,0,0,,2,2,5,12,54,33,0,1,13,14,76,0,1,1.19,0.75,22,0,0.0,,0,2,25,20,5,0,0,,65,56.03,0,0,1,197,38,9,0,31,2766,1,,0,0,0,0,0.0,0,0,0,0,295,5,0,6.85,1,0,0,0,0,0,0,0,0.0,0.0,0,4,12,4,7,10,76.92,0,41,30,73.17,9,97,13,17,94,55.29,113,687,914,1584,226.2,16,0,2108,14,8,0,Adam Marušić,Lazio,267619,2699,italy,2223
27,23,30.67,120,14,42.42,210,103,290,77.54,0,0.0,2,26,0,0,0,0,,2,1,9,0,3,26,0,0,12,5,28,0,0,2.78,3.05,2,0,8.57,,3,3,20,18,2,2,1,,26,50.0,1,0,1,84,8,19,2,11,1059,3,,0,0,1,0,100.0,0,1,0,0,175,4,0,6.85,0,0,0,0,0,0,0,0,353.0,0.0,1,19,16,13,13,6,46.15,0,4,4,100.0,19,50,13,75,26,48.15,33,327,122,374,178.1,35,1,602,16,1,0,Daniele Verde,Spezia,605580,2735,italy,2223
4,11,50.0,27,5,22.73,63,46,98,77.17,1,100.0,0,6,0,0,0,0,,0,1,0,0,1,6,0,0,0,3,6,0,0,1.05,0.76,2,0,0.0,,0,0,1,1,0,0,0,,7,53.85,0,0,1,29,4,6,0,2,211,0,,0,0,0,0,0.0,0,0,0,0,46,0,0,6.85,0,0,0,0,0,0,0,0,0.0,0.0,1,3,2,3,2,0,0.0,0,6,4,66.67,6,23,1,22,8,57.14,22,98,51,127,41.1,5,0,198,1,1,0,Alessandro Florenzi,Milan,152420,2692,italy,2223
4,0,0.0,4,5,71.43,16,23,39,84.78,3,50.0,3,2,0,0,0,0,,0,0,1,0,3,2,0,0,1,0,8,0,0,0.01,0.06,4,0,0.0,,0,0,3,3,0,0,0,,8,61.54,0,0,0,7,2,1,0,1,122,0,,0,0,0,0,0.0,0,0,0,0,13,0,0,6.85,0,0,0,0,0,0,0,0,0.0,0.0,0,1,0,0,0,1,100.0,0,5,4,80.0,1,6,1,0,11,57.89,7,19,27,46,13.7,1,0,81,2,0,0,Panagiotis Retsos,Hellas Verona,828971,2701,italy,2223
